gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
LandbasedWind_Class3_Moderate,MISW,Wind,2050,118750.63195868518,-1553258266.019602,0.0,33335.27044345424,2464745208.4542403,1195280463.8303106,17.74110479679737,0.4077738027753103,0.0,0.0
LandbasedWind_Class3_Moderate,NWPP,Wind,2030,0.0021554211198594937,-28.19290824776218,0.0,0.000670887697582802,93.84900268042996,27.081723688324967,43.0253824955738,0.3677643947436864,0.0,0.0
LandbasedWind_Class3_Moderate,NWPP,Wind,2040,50665.75801290459,-662708114.808792,0.0,13416.954741433461,1458984766.5197484,501029342.93766433,25.605182780808217,0.4322629016017555,0.0,0.0
LandbasedWind_Class3_Moderate,NWPP,Wind,2050,80620.54646354217,-1054516747.7431316,0.0,21727.44301505207,2379702041.51238,787092970.2904328,26.200247414781366,0.42474130067434823,0.0,0.0
LandbasedWind_Class3_Moderate,NYUP,Wind,2030,9683.372185060449,-126658508.18059067,0.0,2567.227924631793,360671137.79335666,103631289.6336116,34.868423189113415,0.43176712422689784,0.0,0.0
LandbasedWind_Class3_Moderate,NYUP,Wind,2040,26294.434840417995,-343931207.7126674,0.0,6710.884462123659,856966134.217237,258367855.7124414,29.337112088496525,0.44850930082630486,0.0,0.0
LandbasedWind_Class3_Moderate,NYUP,Wind,2050,45005.76903960135,-588675459.0379857,0.0,12160.167395335366,1490253156.5016599,445943072.8370721,29.94106753547617,0.42365858207571677,0.0,0.0
LandbasedWind_Class3_Moderate,PJMC,Wind,2030,0.0018811037011238023,-24.604836410699335,0.0,0.0007296446251826565,86.09657297065199,29.453564584748293,48.34677699606286,0.29511326087260015,0.0,0.0
LandbasedWind_Class3_Moderate,PJMC,Wind,2040,4451.980511711429,-58231905.09318549,0.0,1227.868154639834,105806957.27977559,45852282.70429623,20.985566905586257,0.4150389859753341,0.0,0.0
LandbasedWind_Class3_Moderate,PJMC,Wind,2050,16392.338140696298,-214411782.88030759,0.0,4474.243542593827,379587435.71137655,157599016.30550534,19.690581439095663,0.4193809110058771,0.0,0.0
LandbasedWind_Class3_Moderate,PJMD,Wind,2030,1155.090179614293,-15108579.54935495,0.0,297.54054085217024,34386652.07245776,12010819.012579557,27.087834428763248,0.44438267417574473,0.0,0.0
LandbasedWind_Class3_Moderate,PJMD,Wind,2040,6116.831008087337,-80008149.58578238,0.0,1804.568442893306,174207739.44429666,68287761.95769127,26.563975954440085,0.38800783777481535,0.0,0.0
LandbasedWind_Class3_Moderate,PJMD,Wind,2050,16840.866548834965,-220278534.45876133,0.0,5247.383075443322,474735514.145297,186796327.23559555,26.201342172185118,0.36737452608297666,0.0,0.0
LandbasedWind_Class3_Moderate,PJME,Wind,2030,6916.813265283431,-90471917.50990726,0.0,1785.713252144872,186542665.3505665,72083886.84933205,24.31099817801729,0.4433857223544526,0.0,0.0
LandbasedWind_Class3_Moderate,PJME,Wind,2040,16215.848095881003,-212103293.09412354,0.0,4052.431157169886,399930746.0361238,156729933.57649028,21.24818785185906,0.4580484272141037,0.0,0.0
LandbasedWind_Class3_Moderate,PJME,Wind,2050,16216.080164618323,-212106328.55320767,0.0,4052.4983223896124,399937641.5233669,156732245.53670096,21.248264377642847,0.45804739074768586,0.0,0.0
LandbasedWind_Class3_Moderate,PJMW,Wind,2030,34904.56367442392,-456551692.86146486,0.0,9671.097632247362,833120699.8188524,390393198.12092924,21.97312111482726,0.4131367421284128,0.0,0.0
LandbasedWind_Class3_Moderate,PJMW,Wind,2040,54280.855122039975,-709993584.9962829,0.0,14747.605488435236,1217445275.8957334,579965230.993797,20.033157536822163,0.4213204545708341,0.0,0.0
LandbasedWind_Class3_Moderate,PJMW,Wind,2050,62431.89944827547,-816609244.7834431,0.0,17578.115522097432,1419474615.6563609,677397047.3679004,20.506542801913458,0.40655715497457906,0.0,0.0
LandbasedWind_Class3_Moderate,RMRG,Wind,2030,15675.100613242721,-205030316.02121478,0.0,3036.0840361010937,290063922.1617797,122557604.28529285,13.243373395031321,0.5909951589934677,0.0,0.0
LandbasedWind_Class3_Moderate,RMRG,Wind,2040,89563.17010842774,-1171486265.018235,0.0,19635.14445523573,1688683447.936212,742416317.5166891,14.06396735298384,0.5221349098763423,0.0,0.0
LandbasedWind_Class3_Moderate,RMRG,Wind,2050,129130.65664789402,-1689028988.9544535,0.0,29351.277172226808,2420157891.418479,1076865037.8988662,14.00127581859066,0.5036046488835573,0.0,0.0
LandbasedWind_Class3_Moderate,SPPC,Wind,2030,0.004326535576566002,-56.59108534148331,0.0,0.001301549142026198,119.19473844915822,52.539634216171535,26.613276439352987,0.3805108839476193,0.0,0.0
LandbasedWind_Class3_Moderate,SPPC,Wind,2040,16196.83722000986,-211854630.83772898,0.0,4152.3017152519815,312246837.6640094,155059406.88762075,15.771697291512671,0.44650742930154746,0.0,0.0
LandbasedWind_Class3_Moderate,SPPC,Wind,2050,61937.37978515529,-810140927.5898312,0.0,16192.605879925806,1117965504.8398159,569510756.8413252,14.16487647902702,0.4378480884891402,0.0,0.0
LandbasedWind_Class3_Moderate,SPPN,Wind,2030,4801.253563578277,-62800396.611603856,0.0,1158.7060034237377,90207715.19669937,46773485.240206026,15.450299144379303,0.47431707596746464,0.0,0.0
LandbasedWind_Class3_Moderate,SPPN,Wind,2040,25043.94610941936,-327574815.1112053,0.0,6390.566297718612,442927761.42298496,242146844.2091965,14.274898570657589,0.44859124206067325,0.0,0.0
LandbasedWind_Class3_Moderate,SPPN,Wind,2050,40254.40305545082,-526527591.96529675,0.0,10306.456429165992,703998315.7712892,376939614.3098397,13.7726632625039,0.4470863326593734,0.0,0.0
LandbasedWind_Class3_Moderate,SPPS,Wind,2030,23081.924628005025,-301911574.13430566,0.0,5160.4230350746775,464817668.3334167,208310796.65685952,16.082579630538156,0.512004865485881,0.0,0.0
LandbasedWind_Class3_Moderate,SPPS,Wind,2040,82359.8700054678,-1077267099.671519,0.0,20870.52333985167,1620604014.2849813,794973072.337655,16.249539816688245,0.451720383040294,0.0,0.0
LandbasedWind_Class3_Moderate,SPPS,Wind,2050,192390.60771469105,-2516469148.9081593,0.0,50016.58331458821,3665736052.591708,1798238748.7854495,15.32042383711398,0.44030865245351786,0.0,0.0
LandbasedWind_Class3_Moderate,SRCA,Wind,2030,0.0008574607617228029,-11.215586763334262,0.0,0.00037886562478617585,38.91354116858753,15.293668675743561,50.138297867553064,0.2590695837776577,0.0,0.0
LandbasedWind_Class3_Moderate,SRCA,Wind,2040,7369.757836863743,-96396432.50617775,0.0,2299.289620374101,187770682.29502538,85862373.43873692,24.049178704494434,0.3668993255660634,0.0,0.0
LandbasedWind_Class3_Moderate,SRCA,Wind,2050,19982.19731942233,-261367140.938044,0.0,6639.065853776345,523656177.47091264,235246150.9424614,24.898922752190774,0.34452730054575487,0.0,0.0
LandbasedWind_Class3_Moderate,SRCE,Wind,2030,0.002268359020251801,-29.670135984893555,0.0,0.0009219308946892893,82.86167659434693,37.21558442592254,39.85573898497788,0.28164419128555124,0.0,0.0
LandbasedWind_Class3_Moderate,SRCE,Wind,2040,38759.7138551308,-506977057.2251109,0.0,12929.420031615058,879269703.5412258,482823335.0275006,22.06197869622353,0.343153863149786,0.0,0.0
LandbasedWind_Class3_Moderate,SRCE,Wind,2050,67771.75251619898,-886454522.9118828,0.0,22961.619773338356,1575460284.4833703,828151714.5333761,22.38628071101199,0.33785750439966966,0.0,0.0
LandbasedWind_Class3_Moderate,SRSE,Wind,2030,0.0006857287773239247,-8.969332407396935,0.0,0.0004084070642957333,48.526313603710406,16.486167964425867,81.72786532227694,0.19219695577315832,0.0,0.0
LandbasedWind_Class3_Moderate,SRSE,Wind,2040,3815.192292607079,-49902715.18730059,0.0,1223.7762033321674,117917611.80033422,45699475.99508633,29.805672659926184,0.3568632306102767,0.0,0.0
LandbasedWind_Class3_Moderate,SRSE,Wind,2050,7486.93683715345,-97929133.82996713,0.0,2448.0593400114926,239437052.9858391,87841750.12324312,30.633311628993837,0.35008185630624605,0.0,0.0
LandbasedWind_Class3_Moderate,SRSG,Wind,2030,4877.453600880397,-63797093.09951559,0.0,1088.2357236593803,99554636.5718154,43928811.4569582,16.337696152532207,0.513047461183242,0.0,0.0
LandbasedWind_Class3_Moderate,SRSG,Wind,2040,26387.812912699083,-345152592.8981041,0.0,7703.540240942936,701992656.6596863,290964128.04550993,24.549370345707498,0.39210322597909536,0.0,0.0
LandbasedWind_Class3_Moderate,SRSG,Wind,2050,42264.298942816524,-552817030.1720401,0.0,14175.194445056639,1125619808.1709907,513731409.05732405,25.708084937747405,0.3412966450872205,0.0,0.0
LandbasedWind_Class3_Moderate,TRE,Wind,2030,55146.58577729146,-721317341.9669722,0.0,14091.582042000793,1216341129.8583026,568834892.2894461,19.291469547673383,0.4479672356479497,0.0,0.0
LandbasedWind_Class3_Moderate,TRE,Wind,2040,247800.91768290763,-3241236003.292432,0.0,57075.457317023895,4472327475.855651,2173981746.6842155,13.74116468609956,0.49698225813504643,0.0,0.0
LandbasedWind_Class3_Moderate,TRE,Wind,2050,387665.83295078354,-5070669094.996248,0.0,93226.9723585611,7063815099.212126,3418389197.4412723,13.959278176429278,0.47599601884076026,0.0,0.0
Natural Gas Fired Combined Cycle,BASN,Naturalgas,2030,25694.353472243565,93398974.9196432,10136450.716850994,8330.0,0.0,94333713.7884,7.306379158784527,0.3530856500875565,0.0,0.0
Natural Gas Fired Combined Cycle,BASN,Naturalgas,2040,25309.079442642047,92334494.38848141,10042247.131797269,7884.9,0.0,88321884.7341,7.138006719367366,0.3674240110275992,0.0,0.0
Natural Gas Fired Combined Cycle,BASN,Naturalgas,2050,17283.8393590019,62978958.03899948,6844671.048934671,7722.9,0.0,86133800.4681,8.627293705402176,0.2561811579959878,0.0,0.0
Natural Gas Fired Combined Cycle,CANO,Naturalgas,2030,32769.23615450514,118643892.9110952,12849562.096055415,11409.7,0.0,137846928.9278,7.8271834176895405,0.328760375129781,0.0,0.0
Natural Gas Fired Combined Cycle,CANO,Naturalgas,2040,49723.23445675956,187306222.90363026,19910980.893950194,11409.7,0.0,137846928.9278,6.539259872850604,0.49885292216135224,0.0,0.0
Natural Gas Fired Combined Cycle,CANO,Naturalgas,2050,43811.255361057665,163876046.79591987,17477739.943599965,11004.7,0.0,131167668.9278,6.734427335902685,0.45571661673064434,0.0,0.0
Natural Gas Fired Combined Cycle,CASO,Naturalgas,2030,39918.662983016824,144471919.47339702,16076553.676609097,9707.0,0.0,112906232.7856,6.447564447950001,0.47073699626879884,0.0,0.0
Natural Gas Fired Combined Cycle,CASO,Naturalgas,2040,48391.702349660125,178656963.9160926,19814177.645514183,9589.0,0.0,110960176.7856,5.9848512583630304,0.5776768398874622,0.0,0.0
Natural Gas Fired Combined Cycle,CASO,Naturalgas,2050,30005.680158771702,109483785.66911769,12166375.416325724,8805.9,0.0,98045291.58560002,6.916326380758603,0.3900471428690462,0.0,0.0
Natural Gas Fired Combined Cycle,FRCC,Naturalgas,2030,160646.16556941686,572740353.0709407,60453280.16998564,36041.7,0.0,445502860.2480001,6.338422144778473,0.5102141173698339,0.0,0.0
Natural Gas Fired Combined Cycle,FRCC,Naturalgas,2040,147416.72351000548,527490464.10756224,55573028.35141182,35503.7,0.0,438241020.96800005,6.551030724882554,0.4752920102386761,0.0,0.0
Natural Gas Fired Combined Cycle,FRCC,Naturalgas,2050,139460.05995482623,499360968.2149034,52591014.61883798,35447.7,0.0,437317468.96800005,6.716463749451359,0.45034895640023803,0.0,0.0
Natural Gas Fired Combined Cycle,ISNE,Naturalgas,2030,24332.69393878136,89013754.2445638,9791267.786446858,14310.699999999999,0.0,165616269.39999998,10.46452251794181,0.19463309584022612,0.0,0.0
Natural Gas Fired Combined Cycle,ISNE,Naturalgas,2040,21983.04362028946,82391200.8226233,8956040.390104176,14106.199999999999,0.0,162243655.39999998,11.128343301690728,0.17838780399994683,0.0,0.0
