generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
SPPN_naturalgas_ccavgcf_moderate_0,SPPN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,SPPN,Naturalgas,2040,1.2693983355539096e-06,0.0025387966711078193,0.00042837319335335927,4.078860970925439e-06,0.21101559854593016,0.1142081071859123,258.203034636822,0.035624304693217944,,
SPPN_naturalgas_ccavgcf_moderate_0,SPPN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,SPPN,Naturalgas,2050,1.6784695926893687e-06,0.0033569391853787373,0.0005664190343003027,7.120287819066926e-06,0.3572644010440703,0.19936805893387394,333.63094666854596,0.02698381205969949,,
SPPN_naturalgas_ccccsavgcf_conservative_0,SPPN_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,SPPN,Naturalgas,2030,1.7709677477458363e-06,0.023105816204839924,6.728076486590213e-05,1.2447830175857267e-06,0.1669450421657074,0.08399233409701139,154.74205716980032,0.1628562281389633,,
SPPN_naturalgas_ccccsavgcf_conservative_0,SPPN_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,SPPN,Naturalgas,2040,1.2680337492716395e-06,0.016544036326747086,4.817381944722889e-05,1.5593629596332567e-06,0.2062148726122212,0.10521876731420055,258.6505891042409,0.09308312890890968,,
SPPN_naturalgas_ccccsavgcf_conservative_0,SPPN_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,SPPN,Naturalgas,2050,1.6958489059167806e-06,0.022125740675496237,6.442692795072816e-05,3.018223381044195e-06,0.37367049177993183,0.2036560774196267,353.482145598926,0.06431661082152938,,
SPPN_naturalgas_ctavgcf_moderate_0,SPPN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,SPPN,Naturalgas,2030,8.769091377770777e-07,0.004384545688885388,0.00045225992482639103,3.6642553979064147e-06,0.15944322940050248,0.07694936335603471,274.5747855425261,0.027394049361587864,,
SPPN_naturalgas_ctavgcf_moderate_0,SPPN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,SPPN,Naturalgas,2040,1.0155465066469485e-06,0.005077732533234742,0.0005237612050869185,4.940709014863879e-06,0.21170201156639962,0.10375488931214144,315.62772488883036,0.023528699035193248,,
SPPN_naturalgas_ctavgcf_moderate_0,SPPN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,SPPN,Naturalgas,2050,1.3586523457709652e-06,0.006793261728854827,0.0007007157084954242,8.78194659207276e-06,0.3611788092739085,0.18442087843352795,406.57416973201987,0.017709443982356764,,
SPPN_nuclear_1,SPPN_nuclear_1,Nuclear,SPPN,Uranium,2030,3971.57110238271,11283233.501869278,0.0,770.0,0.0,264852280.0,69.52802968482779,0.5904171873339027,,
SPPN_nuclear_1,SPPN_nuclear_1,Nuclear,SPPN,Uranium,2040,3442.955438185093,9781436.399883851,0.0,770.0,0.0,264852280.0,79.76685186046244,0.5118327265272069,,
SPPN_nuclear_1,SPPN_nuclear_1,Nuclear,SPPN,Uranium,2050,2858.0134641011327,8119616.251511319,0.0,770.0,0.0,264852280.0,95.51106028024367,0.42487474788621094,,
SPPN_nuclear_nuclear_moderate_0,SPPN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,SPPN,Uranium,2030,1.2955113599086056e-05,0.036792522621404394,0.0,2.038341714983996e-06,0.8366890380066135,0.29751635671906407,90.38885752647451,0.7275311749012446,,
SPPN_nuclear_nuclear_moderate_0,SPPN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,SPPN,Uranium,2040,1.2141633468341806e-05,0.03448223905009073,0.0,2.0732831971076507e-06,0.8506675421947878,0.3026164154498327,97.82589795612779,0.6703565619289985,,
SPPN_nuclear_nuclear_moderate_0,SPPN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,SPPN,Uranium,2050,2.2587533325026624e-05,0.0641485946430756,0.0,4.1604154659179886e-06,1.6121224574968358,0.6072542414053896,101.09670944083088,0.6214690124217992,,
SPPN_onshore_wind_turbine_1,SPPN_onshore_wind_turbine_1,Onshore Wind Turbine,SPPN,Wind,2030,18189.359466359223,0.0,0.0,7510.299999999999,0.0,322942900.0,17.75449545638344,0.27723464089718536,,
SPPN_onshore_wind_turbine_1,SPPN_onshore_wind_turbine_1,Onshore Wind Turbine,SPPN,Wind,2040,16689.914189726474,0.0,0.0,7031.1,0.0,302337300.0,18.114970308601386,0.27171787136874426,,
SPPN_onshore_wind_turbine_1,SPPN_onshore_wind_turbine_1,Onshore Wind Turbine,SPPN,Wind,2050,8524.702296118761,0.0,0.0,3711.4,0.0,159590200.0,18.720911822652194,0.26292315346549444,,
SPPN_petroleum_liquids_1,SPPN_petroleum_liquids_1,Petroleum Liquids,SPPN,Distillate,2030,6.170482715548776e-07,0.0035949232300787164,0.0005111774430525101,60.3,0.0,1266300.0,2052189531.9535048,1.1713567987953959e-09,,
SPPN_petroleum_liquids_1,SPPN_petroleum_liquids_1,Petroleum Liquids,SPPN,Distillate,2040,7.275341291240902e-07,0.004238613836276949,0.000602706551501963,32.4,0.0,680400.0,935213864.2042496,2.5703705439252723e-09,,
SPPN_petroleum_liquids_1,SPPN_petroleum_liquids_1,Petroleum Liquids,SPPN,Distillate,2050,1.1419434162866478e-06,0.006652962343286009,0.0009460130472079959,17.0,0.0,357000.0,312624952.8315938,7.689233302942844e-09,,
SPPN_small_hydroelectric_1,SPPN_small_hydroelectric_1,Small Hydroelectric,SPPN,Water,2030,542.1648966095399,0.0,0.0,90.6,0.0,4262548.8,7.862089240111448,0.6850000007701254,,
SPPN_small_hydroelectric_1,SPPN_small_hydroelectric_1,Small Hydroelectric,SPPN,Water,2040,380.592576607433,0.0,0.0,63.6,0.0,2992252.8,7.862089236402519,0.6850000010932731,,
SPPN_small_hydroelectric_1,SPPN_small_hydroelectric_1,Small Hydroelectric,SPPN,Water,2050,0.5984166035406038,0.0,0.0,0.1,0.0,4704.8,7.862081319541412,0.6850006908660757,,
SPPN_solar_photovoltaic_1,SPPN_solar_photovoltaic_1,Solar Photovoltaic,SPPN,Solar,2030,181.3809968037695,0.0,0.0,125.6,0.0,2841448.8,15.665636698832765,0.16530634347418974,,
SPPN_solar_photovoltaic_1,SPPN_solar_photovoltaic_1,Solar Photovoltaic,SPPN,Solar,2040,172.80760176626,0.0,0.0,125.6,0.0,2841448.8,16.442846095644278,0.15749275434531468,,
SPPN_solar_photovoltaic_1,SPPN_solar_photovoltaic_1,Solar Photovoltaic,SPPN,Solar,2050,126.37098642946378,0.0,0.0,103.3,0.0,2336955.9,18.49281995835661,0.14003430124289448,,
SPPN_utilitypv_class1_moderate_0,SPPN_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate,SPPN,Solar,2030,20176.59250440715,0.0,0.0,8869.523998133265,532065134.23067683,153283113.73573908,33.9674921727599,0.26039634520596366,,
SPPN_utilitypv_class1_moderate_0,SPPN_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate,SPPN,Solar,2040,20126.81953735002,0.0,0.0,8869.523998376251,532065134.242663,153283113.73929647,34.051492671762446,0.2597539820887782,,
SPPN_utilitypv_class1_moderate_0,SPPN_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate,SPPN,Solar,2050,19619.818611586896,0.0,0.0,8869.523998474722,532065134.24786097,153283113.74062094,34.93142630705745,0.2532106974331048,,
SPPN_utilitypv_class1_moderate_1,SPPN_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,SPPN,Solar,2030,2598.362986575448,0.0,0.0,1220.333999927218,71959889.56413437,21089812.186742183,35.810894102025685,0.24372971708479643,,
SPPN_utilitypv_class1_moderate_1,SPPN_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,SPPN,Solar,2040,2601.4008871249807,0.0,0.0,1220.3339999590592,71959889.56601675,21089812.18720082,35.76907435287851,0.24401467597189244,,
SPPN_utilitypv_class1_moderate_1,SPPN_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,SPPN,Solar,2050,2505.1576735657754,0.0,0.0,1220.3339999580437,71959889.5670903,21089812.18715419,37.143251594938526,0.23498694145897414,,
SPPN_utilitypv_class1_moderate_2,SPPN_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,SPPN,Solar,2030,282.61117760904773,0.0,0.0,151.07808414133459,9343681.32221455,2610931.450130544,42.30056600550526,0.2141288775998275,,
SPPN_utilitypv_class1_moderate_2,SPPN_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,SPPN,Solar,2040,9266.85484950943,0.0,0.0,4226.632647093489,211625807.62734377,62403392.443194516,29.570895899491173,0.2509719770774465,,
