TRANSMISSION_LINE,PERIOD,trans_lz1,trans_lz2,trans_dbid,trans_length_km,trans_efficiency,trans_derating_factor,TxCapacityNameplate,TxCapacityNameplateAvailable,TotalAnnualCost
8-22,2050,MISS,SRCE,27,910.5740119711644,0.943088938652119,0.95,4092.0000000233886,3887.400000022219,219413147.15077004
23-21,2030,SRSE,SRCA,28,750.9564568673487,0.8963313736775718,0.95,1400.0000000001073,1330.0000000001019,96035395.17912285
23-21,2040,SRSE,SRCA,28,750.9564568673487,0.8963313736775718,0.95,1400.0000000004397,1330.0000000004177,96035395.17914566
23-21,2050,SRSE,SRCA,28,750.9564568673487,0.8963313736775718,0.95,1400.000000023416,1330.000000022245,96035395.18072176
23-22,2030,SRSE,SRCE,29,808.9930595294763,0.9397319224320263,0.95,3196.000000000279,3036.200000000265,197589437.20770591
23-22,2040,SRSE,SRCE,29,808.9930595294763,0.9397319224320263,0.95,3196.000000000498,3036.2000000004728,197589437.20771942
23-22,2050,SRSE,SRCE,29,808.9930595294763,0.9397319224320263,0.95,4441.374277547971,4219.305563670572,274583430.5160852
21-14,2030,SRCA,PJMD,30,525.2547915890101,0.8886073669284953,0.95,1000.0000000019393,950.0000000018423,50825943.50557391
21-14,2040,SRCA,PJMD,30,525.2547915890101,0.8886073669284953,0.95,1691.2363077937875,1606.6744924040981,85958681.03433576
21-14,2050,SRCA,PJMD,30,525.2547915890101,0.8886073669284953,0.95,3556.286217127298,3378.4719062709332,180751602.3610127
21-16,2030,SRCA,PJMW,31,900.2912298442393,0.8579852671144543,0.95,1219.000000000132,1158.0500000001255,91431908.9318159
21-16,2040,SRCA,PJMW,31,900.2912298442393,0.8579852671144543,0.95,1219.0000000003815,1158.0500000003624,91431908.93183462
21-16,2050,SRCA,PJMW,31,900.2912298442393,0.8579852671144543,0.95,1219.0000000013486,1158.050000001281,91431908.93190715
21-22,2030,SRCA,SRCE,32,1047.313910703395,0.8844974272974392,0.95,216.00000000009354,205.20000000008886,17442329.442045975
21-22,2040,SRCA,SRCE,32,1047.313910703395,0.8844974272974392,0.95,216.0000000003815,205.20000000036242,17442329.44206923
21-22,2050,SRCA,SRCE,32,1047.313910703395,0.8844974272974392,0.95,491.45473080879856,466.8819942683586,39685719.07692303
14-16,2030,PJMD,PJMW,33,493.7545177764829,0.9012002265648081,0.95,6930.000000065639,6583.500000062357,370739627.64275885
14-16,2040,PJMD,PJMW,33,493.7545177764829,0.9012002265648081,0.95,6930.000000072354,6583.500000068736,370739627.6431181
14-16,2050,PJMD,PJMW,33,493.7545177764829,0.9012002265648081,0.95,6930.000000168747,6583.500000160309,370739627.6482749
14-15,2030,PJMD,PJME,34,139.26433395480618,0.9518681721217893,0.95,3488.0247712113473,3313.62353265078,89067190.1462194
14-15,2040,PJMD,PJME,34,139.26433395480618,0.9518681721217893,0.95,14781.885446310751,14042.791173995212,377457468.94709146
14-15,2050,PJMD,PJME,34,139.26433395480618,0.9518681721217893,0.95,19962.431078781996,18964.309524842894,509743411.0415447
16-15,2030,PJMW,PJME,35,482.9870637110516,0.9154459895476824,0.95,3885.0000000346217,3690.7500000328905,209184419.1928604
16-15,2040,PJMW,PJME,35,482.9870637110516,0.9154459895476824,0.95,3942.303330724252,3745.1881641880395,212269866.7985283
16-15,2050,PJMW,PJME,35,482.9870637110516,0.9154459895476824,0.95,19461.868478838373,18488.775054896454,1047907246.8770558
16-22,2030,PJMW,SRCE,36,542.940224506259,0.8899235724886801,0.95,3333.00000005321,3166.350000050549,177127690.8524705
16-22,2040,PJMW,SRCE,36,542.940224506259,0.8899235724886801,0.95,3333.0000000755,3166.350000071725,177127690.85365507
16-22,2050,PJMW,SRCE,36,542.940224506259,0.8899235724886801,0.95,5505.387928315098,5230.118531899343,292576252.91747725
15-12,2030,PJME,NYUP,37,316.61636032760543,0.9174623308644391,0.95,7058.854624145997,6705.911892938697,327457752.22622865
15-12,2040,PJME,NYUP,37,316.61636032760543,0.9174623308644391,0.95,7058.8546241503445,6705.911892942827,327457752.22643036
15-12,2050,PJME,NYUP,37,316.61636032760543,0.9174623308644391,0.95,9033.037627115753,8581.385745759964,419039398.69113415
15-11,2030,PJME,NYCW,38,81.02077938846139,0.9720055805683624,0.95,1875.6625132105398,1781.8793875500128,114219649.31129268
15-11,2040,PJME,NYCW,38,81.02077938846139,0.9720055805683624,0.95,6725.823513450909,6389.5323377783625,409573256.1829889
15-11,2050,PJME,NYCW,38,81.02077938846139,0.9720055805683624,0.95,9441.475840758583,8969.402048720654,574944613.9255644
12-11,2030,NYUP,NYCW,39,319.03239545042265,0.9166373349747516,0.95,9345.495407200091,8878.220636840086,888684318.0272325
12-11,2040,NYUP,NYCW,39,319.03239545042265,0.9166373349747516,0.95,11291.52491346318,10726.94866779002,1073736669.9123869
12-11,2050,NYUP,NYCW,39,319.03239545042265,0.9166373349747516,0.95,11382.305903295346,10813.190608130579,1082369239.7787933
12-5,2030,NYUP,ISNE,40,422.4133412443228,0.8808793230583774,0.95,5736.352488748779,5449.53486431134,357501813.8398256
12-5,2040,NYUP,ISNE,40,422.4133412443228,0.8808793230583774,0.95,9049.13329651758,8596.676631691702,563961432.5529419
12-5,2050,NYUP,ISNE,40,422.4133412443228,0.8808793230583774,0.95,11778.21014406786,11189.299636864467,734043366.1546736
11-5,2030,NYCW,ISNE,41,208.76319678780865,0.9278510176048604,0.95,2478.196500601981,2354.286675571882,311327232.4749967
11-5,2040,NYCW,ISNE,41,208.76319678780865,0.9278510176048604,0.95,2478.1965006024643,2354.286675572341,311327232.47505736
11-5,2050,NYCW,ISNE,41,208.76319678780865,0.9278510176048604,0.95,2478.1965006043565,2354.2866755741384,311327232.4752951
17-1,2030,RMRG,BASN,42,1478.968739910536,0.9042512408779786,0.95,3750.0000000025616,3562.5000000024334,313532567.7249406
17-1,2040,RMRG,BASN,42,1478.968739910536,0.9042512408779786,0.95,3750.000000003074,3562.5000000029204,313532567.72498345
17-1,2050,RMRG,BASN,42,1478.968739910536,0.9042512408779786,0.95,3750.000000893628,3562.5000008489465,313532567.79944146
17-10,2030,RMRG,NWPP,43,9335.734366692814,0.8681197287750245,0.95,400.0000000002226,380.00000000021146,38965561.75674419
17-10,2040,RMRG,NWPP,43,9335.734366692814,0.8681197287750245,0.95,3084.0964033351256,2929.8915831683694,300433872.1696015
17-10,2050,RMRG,NWPP,43,9335.734366692814,0.8681197287750245,0.95,9621.303266538307,9140.238103211392,937248716.5311359
17-24,2030,RMRG,SRSG,44,1451.9389962866967,0.87688689205424,0.95,614.0000000003995,583.3000000003794,39014725.8840527
17-24,2040,RMRG,SRSG,44,1451.9389962866967,0.87688689205424,0.95,773.0866738307647,734.4323401392264,49123395.2184067
17-24,2050,RMRG,SRSG,44,1451.9389962866967,0.87688689205424,0.95,4559.852985993427,4331.860336693755,289741717.1335456
1-10,2030,BASN,NWPP,45,2143.6820330805017,0.8618757136715577,0.95,3350.000000018119,3182.5000000172126,409147865.25846654
1-10,2040,BASN,NWPP,45,2143.6820330805017,0.8618757136715577,0.95,3350.000000018245,3182.5000000173327,409147865.2584819
1-10,2050,BASN,NWPP,45,2143.6820330805017,0.8618757136715577,0.95,3350.00000003669,3182.5000000348555,409147865.2607347
1-2,2030,BASN,CANO,46,1613.3847128003597,0.8766048605148281,0.95,100.00000000004735,95.00000000004498,9960886.263077581
1-2,2040,BASN,CANO,46,1613.3847128003597,0.8766048605148281,0.95,100.0000000001502,95.00000000014268,9960886.263087826
1-2,2050,BASN,CANO,46,1613.3847128003597,0.8766048605148281,0.95,100.00000000048216,95.00000000045804,9960886.263120892
1-3,2030,BASN,CASO,47,1052.8154002870249,0.9106395181356858,0.95,5920.000000000092,5624.000000000087,457328251.4663248
1-3,2040,BASN,CASO,47,1052.8154002870249,0.9106395181356858,0.95,5920.000000035205,5624.000000033444,457328251.46903735
1-3,2050,BASN,CASO,47,1052.8154002870249,0.9106395181356858,0.95,5920.0000000517775,5624.000000049188,457328251.4703176
1-24,2030,BASN,SRSG,48,1196.8856954277987,0.8729281968055096,0.95,5385.000000003674,5115.750000003491,475499122.8321234
1-24,2040,BASN,SRSG,48,1196.8856954277987,0.8729281968055096,0.95,5385.000000017202,5115.750000016342,475499122.83331794
1-24,2050,BASN,SRSG,48,1196.8856954277987,0.8729281968055096,0.95,5385.000000032574,5115.750000030945,475499122.8346752
10-2,2030,NWPP,CANO,49,1302.6110658309303,0.901279622215585,0.95,3675.0000000326404,3491.2500000310083,307697768.70588374
10-2,2040,NWPP,CANO,49,1302.6110658309303,0.901279622215585,0.95,3979.0802150184727,3780.126204267549,333157579.22504425
10-2,2050,NWPP,CANO,49,1302.6110658309303,0.901279622215585,0.95,5268.979067619217,5005.530114238256,441157306.7891268
10-3,2030,NWPP,CASO,50,1838.7215148883072,0.8790706842859054,0.95,2858.000000000145,2715.1000000001377,278053675.8672019
10-3,2040,NWPP,CASO,50,1838.7215148883072,0.8790706842859054,0.95,2858.0000000289087,2715.100000027463,278053675.87000036
10-3,2050,NWPP,CASO,50,1838.7215148883072,0.8790706842859054,0.95,4171.256571555339,3962.693742977572,405819881.98254913
2-3,2030,CANO,CASO,51,678.496525078502,0.9297057119885508,0.95,3675.0000000027085,3491.250000002573,221933289.91239756
2-3,2040,CANO,CASO,51,678.496525078502,0.9297057119885508,0.95,3675.0000000132645,3491.250000012601,221933289.91303504
2-3,2050,CANO,CASO,51,678.496525078502,0.9297057119885508,0.95,3675.000000027755,3491.250000026367,221933289.91391012
3-24,2030,CASO,SRSG,52,670.4280089248628,0.9097977063908045,0.95,4354.000000026193,4136.300000024884,234218109.77928132
3-24,2040,CASO,SRSG,52,670.4280089248628,0.9097977063908045,0.95,4354.000000067892,4136.300000064497,234218109.78152445
3-24,2050,CASO,SRSG,52,670.4280089248628,0.9097977063908045,0.95,14359.104114957367,13641.148909209498,772430460.2455173
10-19,2030,NWPP,SPPN,53,2877.9361274282305,0.8314707744293214,0.95,6.82898195868026e-07,6.487532860746247e-07,0.07683755278389773
10-19,2040,NWPP,SPPN,53,2877.9361274282305,0.8314707744293214,0.95,3.3135560561298537e-06,3.147878253323361e-06,0.37283088446537
10-19,2050,NWPP,SPPN,53,2877.9361274282305,0.8314707744293214,0.95,4.25582428901787e-05,4.043033074566976e-05,4.78851936386724
10-9,2030,NWPP,MISW,54,14040.700523946523,0.7758650777462648,0.95,200.00000000005,190.0000000000475,31143947.54326964
10-9,2040,NWPP,MISW,54,14040.700523946523,0.7758650777462648,0.95,200.00000000016485,190.0000000001566,31143947.543287527
10-9,2050,NWPP,MISW,54,14040.700523946523,0.7758650777462648,0.95,200.00000000054663,190.0000000005193,31143947.54334698
17-19,2030,RMRG,SPPN,55,780.5713741841813,0.9555074295654297,0.95,3662.1104734741393,3479.0049498004323,125852095.53116952
17-19,2040,RMRG,SPPN,55,780.5713741841813,0.9555074295654297,0.95,3662.1104735310723,3479.0049498545186,125852095.53312609
17-19,2050,RMRG,SPPN,55,780.5713741841813,0.9555074295654297,0.95,6331.045018086863,6014.49276718252,217572705.19273135
17-18,2030,RMRG,SPPC,56,936.6269837220768,0.946612263671875,0.95,3209.7021487582983,3049.2170413203835,123622596.26223867
17-18,2040,RMRG,SPPC,56,936.6269837220768,0.946612263671875,0.95,4900.693103874329,4655.658448680612,188751596.53669626
17-18,2050,RMRG,SPPC,56,936.6269837220768,0.946612263671875,0.95,9695.863972593444,9211.070773963771,373438974.0061098
24-25,2030,SRSG,TRE,57,1692.23667175099,0.8544432871777949,0.95,1.9118701160055687e-06,1.8162766102052902e-06,0.14719942520544604
24-25,2040,SRSG,TRE,57,1692.23667175099,0.8544432871777949,0.95,5125.15041717877,4868.892896319831,394597514.3313394
24-25,2050,SRSG,TRE,57,1692.23667175099,0.8544432871777949,0.95,10580.682653459207,10051.648520786246,814631910.3122027
