generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0002937711614038776,0.0,0.0,0.00012427027130588824,14.969551294792252,4.830467375523943,67.39946349973768,0.27060093219582443,,
BASN_landbasedwind_class3_moderate_15,BASN_landbasedwind_class3_moderate_15,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0007966169544341438,0.0,0.0,0.00034461613098542054,38.62523204357924,12.41516772731983,64.07144548806934,0.2646069930910443,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2030,6.269875738684808e-05,0.0,0.0,2.6161741070436386e-05,3.2642744373637687,1.0560710017903057,68.90639654144607,0.27433401860977946,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0001162338034310201,0.0,0.0,5.34905386927283e-05,6.2867036921183015,2.076604554217117,71.95246132764373,0.24873840901241148,,
BASN_landbasedwind_class3_moderate_16,BASN_landbasedwind_class3_moderate_16,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00029605551435613,0.0,0.0,0.00013782196867565411,15.112584315660216,4.97942843588412,67.86569334890122,0.24589068690380875,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0001361599938422341,0.0,0.0,4.837532135208176e-05,6.572203451345248,1.9527665970194845,62.60994737002153,0.3221907254686876,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4733.346311671311,0.0,0.0,1457.6619988317627,177355191.18853042,54433472.168655135,48.96930165148695,0.3717053595889464,,
BASN_landbasedwind_class3_moderate_17,BASN_landbasedwind_class3_moderate_17,LandbasedWind_Class3_Moderate,BASN,Wind,2050,4734.0974913762875,0.0,0.0,1457.661998924026,177355191.20055127,54433472.17179096,48.96153148399931,0.371764349021071,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5.501754906615131e-05,0.0,0.0,2.6669706488567994e-05,2.6062910426194286,1.0765760418240242,66.9398609526443,0.23614044534618084,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00011167731685440015,0.0,0.0,6.18004999021718e-05,5.54125945494655,2.3884580744565644,71.00562363744396,0.20685230163977233,,
BASN_landbasedwind_class3_moderate_18,BASN_landbasedwind_class3_moderate_18,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00027542639511027485,0.0,0.0,0.000156108984500058,12.860375699184878,5.634697228667376,67.15069164103616,0.20195984743603437,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2030,4.3738330223503375e-05,0.0,0.0,2.0710839919168104e-05,2.273469412999805,0.8360344750170589,71.09333786011635,0.24174186145946275,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00011544785708076303,0.0,0.0,5.719062956363302e-05,5.760521526655543,2.198292863517388,68.93860649665623,0.23107255867318008,,
BASN_landbasedwind_class3_moderate_19,BASN_landbasedwind_class3_moderate_19,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0002976463587830208,0.0,0.0,0.0001494078615622915,14.028057820955587,5.372555875398162,65.18008073633607,0.22804182020220903,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5082.34587064432,0.0,0.0,1229.9849997811295,144619778.18967494,49650804.48616485,38.224589120931064,0.4729898013018054,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2040,4881.8924848460265,0.0,0.0,1229.9849998036084,144619778.1924005,49650804.48699607,39.79411330389506,0.4543345563471386,,
BASN_landbasedwind_class3_moderate_2,BASN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,BASN,Wind,2050,4864.641892290687,0.0,0.0,1229.9849997848005,144619778.19370848,49650804.48621326,39.93522791221177,0.4527291256036538,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3.508740293847964e-05,0.0,0.0,1.8071146290510325e-05,1.8572837038919907,0.7294779623090303,73.72337219532918,0.22225569462842526,,
