2020,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Landfill Gas,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Municipal Solid Waste,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Natural Gas Fired Combined Cycle,107110.16844793526,4177.98664728989,37944.06991805458,8338.272353995362,23703.5409805106,GenX,full-base-200,2024-08-12
2020,Natural Gas Fired Combustion Turbine,29592.95881686198,561.1601798193723,4900.772923830122,1366.6610730163482,3968.586298573384,GenX,full-base-200,2024-08-12
2020,Natural Gas Internal Combustion Engine,12459.22180575415,313.71652954312145,3449.675222937632,1097.6157077389962,0.0,GenX,full-base-200,2024-08-12
2020,Natural Gas Steam Turbine,91268.86647618325,8105.65461830346,5266.434402045714,2991.2882033427773,1822.9760115685174,GenX,full-base-200,2024-08-12
2020,Natural Gas with Compressed Air Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Other Gases,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Other Natural Gas,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Other Waste Biomass,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Petroleum Coke,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Petroleum Liquids,1905.09699622231,129.27466413849345,512.6500714965288,87.63952713076634,310.47857914932905,GenX,full-base-200,2024-08-12
2020,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Solar Thermal with Energy Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Solar Thermal without Energy Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2020,Wood/Wood Waste Biomass,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Biomass,12490.436789832343,8602.009606370006,1689.2285135092422,674.7600506016236,1178.946631267285,GenX,full-base-200,2024-08-12
