,Race,Cluster,Pollutant,Exposure,year
6955,Latino,SPPS_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09,2030
6956,Latino,SPPS_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10,2030
6957,Latino,SPPS_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09,2030
6958,Latino,SPPS_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11,2030
6959,Latino,SPPS_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11,2030
6960,Latino,SPPS_onshore_wind_turbine_1,NH3,0.0,2030
6961,Latino,SPPS_onshore_wind_turbine_1,NOx,0.0,2030
6962,Latino,SPPS_onshore_wind_turbine_1,PM2_5,0.0,2030
6963,Latino,SPPS_onshore_wind_turbine_1,SOx,0.0,2030
6964,Latino,SPPS_onshore_wind_turbine_1,VOC,0.0,2030
6965,Latino,SPPS_petroleum_liquids_1,NH3,4.190047465215212e-12,2030
6966,Latino,SPPS_petroleum_liquids_1,NOx,6.3091778987595926e-12,2030
6967,Latino,SPPS_petroleum_liquids_1,PM2_5,5.525668139752367e-12,2030
6968,Latino,SPPS_petroleum_liquids_1,SOx,9.950690008486049e-13,2030
6969,Latino,SPPS_petroleum_liquids_1,VOC,2.1701973071719087e-14,2030
6970,Latino,SPPS_small_hydroelectric_1,NH3,0.0,2030
6971,Latino,SPPS_small_hydroelectric_1,NOx,0.0,2030
6972,Latino,SPPS_small_hydroelectric_1,PM2_5,0.0,2030
6973,Latino,SPPS_small_hydroelectric_1,SOx,0.0,2030
6974,Latino,SPPS_small_hydroelectric_1,VOC,0.0,2030
6975,Latino,SPPS_solar_photovoltaic_1,NH3,0.0,2030
6976,Latino,SPPS_solar_photovoltaic_1,NOx,0.0,2030
6977,Latino,SPPS_solar_photovoltaic_1,PM2_5,0.0,2030
6978,Latino,SPPS_solar_photovoltaic_1,SOx,0.0,2030
6979,Latino,SPPS_solar_photovoltaic_1,VOC,0.0,2030
6980,Latino,SRCA_batteries_1,NH3,0.0,2030
6981,Latino,SRCA_batteries_1,NOx,0.0,2030
6982,Latino,SRCA_batteries_1,PM2_5,0.0,2030
6983,Latino,SRCA_batteries_1,SOx,0.0,2030
6984,Latino,SRCA_batteries_1,VOC,0.0,2030
6985,Latino,SRCA_biomass_1,NH3,5.784247552206036e-12,2030
6986,Latino,SRCA_biomass_1,NOx,1.8065456994967682e-11,2030
6987,Latino,SRCA_biomass_1,PM2_5,1.8247132432344585e-11,2030
6988,Latino,SRCA_biomass_1,SOx,3.2578437403248456e-11,2030
6989,Latino,SRCA_biomass_1,VOC,5.839749807382179e-13,2030
6990,Latino,SRCA_biomass_2,NH3,5.322607579319569e-13,2030
6991,Latino,SRCA_biomass_2,NOx,1.8041714472285114e-11,2030
6992,Latino,SRCA_biomass_2,PM2_5,5.850194258568311e-11,2030
6993,Latino,SRCA_biomass_2,SOx,9.40044434047521e-11,2030
6994,Latino,SRCA_biomass_2,VOC,7.636725062898289e-13,2030
6995,Latino,SRCA_conventional_hydroelectric_1,NH3,0.0,2030
6996,Latino,SRCA_conventional_hydroelectric_1,NOx,0.0,2030
6997,Latino,SRCA_conventional_hydroelectric_1,PM2_5,0.0,2030
6998,Latino,SRCA_conventional_hydroelectric_1,SOx,0.0,2030
6999,Latino,SRCA_conventional_hydroelectric_1,VOC,0.0,2030
7000,Latino,SRCA_conventional_steam_coal_1,NH3,9.360881538723524e-13,2030
7001,Latino,SRCA_conventional_steam_coal_1,NOx,2.475910209016204e-11,2030
7002,Latino,SRCA_conventional_steam_coal_1,PM2_5,1.2318739436838582e-11,2030
7003,Latino,SRCA_conventional_steam_coal_1,SOx,3.819383030945859e-11,2030
7004,Latino,SRCA_conventional_steam_coal_1,VOC,1.8144611096419425e-13,2030
7005,Latino,SRCA_conventional_steam_coal_2,NH3,1.4598670833064658e-18,2030
7006,Latino,SRCA_conventional_steam_coal_2,NOx,1.1943655146519884e-11,2030
7007,Latino,SRCA_conventional_steam_coal_2,PM2_5,2.0520171137519875e-11,2030
7008,Latino,SRCA_conventional_steam_coal_2,SOx,4.483616314490922e-11,2030
7009,Latino,SRCA_conventional_steam_coal_2,VOC,1.1342465546162507e-13,2030
7010,Latino,SRCA_hydroelectric_pumped_storage_1,NH3,0.0,2030
7011,Latino,SRCA_hydroelectric_pumped_storage_1,NOx,0.0,2030
7012,Latino,SRCA_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
7013,Latino,SRCA_hydroelectric_pumped_storage_1,SOx,0.0,2030
7014,Latino,SRCA_hydroelectric_pumped_storage_1,VOC,0.0,2030
7015,Latino,SRCA_natural_gas_fired_combined_cycle_1,NH3,2.0286174015261123e-12,2030
7016,Latino,SRCA_natural_gas_fired_combined_cycle_1,NOx,3.0690171389463986e-12,2030
7017,Latino,SRCA_natural_gas_fired_combined_cycle_1,PM2_5,7.885876472851159e-12,2030
7018,Latino,SRCA_natural_gas_fired_combined_cycle_1,SOx,2.396976106465276e-13,2030
7019,Latino,SRCA_natural_gas_fired_combined_cycle_1,VOC,8.249073653311686e-14,2030
7020,Latino,SRCA_natural_gas_fired_combined_cycle_2,NH3,2.7515618551808066e-12,2030
7021,Latino,SRCA_natural_gas_fired_combined_cycle_2,NOx,3.07214810026741e-11,2030
7022,Latino,SRCA_natural_gas_fired_combined_cycle_2,PM2_5,1.328207439245829e-11,2030
7023,Latino,SRCA_natural_gas_fired_combined_cycle_2,SOx,2.774708740478074e-13,2030
7024,Latino,SRCA_natural_gas_fired_combined_cycle_2,VOC,1.3198112854956095e-13,2030
7025,Latino,SRCA_natural_gas_fired_combustion_turbine_1,NH3,3.543093586050049e-12,2030
7026,Latino,SRCA_natural_gas_fired_combustion_turbine_1,NOx,4.924493005552367e-12,2030
7027,Latino,SRCA_natural_gas_fired_combustion_turbine_1,PM2_5,5.59072960742072e-12,2030
7028,Latino,SRCA_natural_gas_fired_combustion_turbine_1,SOx,1.8586813694184737e-13,2030
7029,Latino,SRCA_natural_gas_fired_combustion_turbine_1,VOC,1.2282415686641897e-13,2030
7030,Latino,SRCA_natural_gas_fired_combustion_turbine_2,NH3,4.37636449921984e-12,2030
7031,Latino,SRCA_natural_gas_fired_combustion_turbine_2,NOx,1.7160331812406032e-11,2030
7032,Latino,SRCA_natural_gas_fired_combustion_turbine_2,PM2_5,6.761584460305539e-11,2030
7033,Latino,SRCA_natural_gas_fired_combustion_turbine_2,SOx,5.181162261639437e-13,2030
7034,Latino,SRCA_natural_gas_fired_combustion_turbine_2,VOC,2.1675537773816244e-13,2030
7035,Latino,SRCA_natural_gas_steam_turbine_1,NH3,1.0159411762765724e-12,2030
7036,Latino,SRCA_natural_gas_steam_turbine_1,NOx,9.04032350821027e-12,2030
7037,Latino,SRCA_natural_gas_steam_turbine_1,PM2_5,6.544597150556575e-12,2030
7038,Latino,SRCA_natural_gas_steam_turbine_1,SOx,6.3178948202279856e-12,2030
7039,Latino,SRCA_natural_gas_steam_turbine_1,VOC,2.95729818622369e-13,2030
7040,Latino,SRCA_naturalgas_ccavgcf_moderate_0,NH3,4.914329600202755e-10,2030
7041,Latino,SRCA_naturalgas_ccavgcf_moderate_0,NOx,1.4595656828725407e-10,2030
7042,Latino,SRCA_naturalgas_ccavgcf_moderate_0,PM2_5,1.6424528365456252e-09,2030
7043,Latino,SRCA_naturalgas_ccavgcf_moderate_0,SOx,1.775491578810162e-11,2030
7044,Latino,SRCA_naturalgas_ccavgcf_moderate_0,VOC,1.4631083976935966e-11,2030
7045,Latino,SRCA_naturalgas_ccccsavgcf_conservative_0,NH3,5.532484187043358e-10,2030
7046,Latino,SRCA_naturalgas_ccccsavgcf_conservative_0,NOx,1.643158859897521e-10,2030
7047,Latino,SRCA_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.8490506725547004e-09,2030
7048,Latino,SRCA_naturalgas_ccccsavgcf_conservative_0,SOx,1.998823856159797e-11,2030
7049,Latino,SRCA_naturalgas_ccccsavgcf_conservative_0,VOC,1.6471471907863798e-11,2030
7050,Latino,SRCA_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09,2030
7051,Latino,SRCA_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10,2030
7052,Latino,SRCA_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09,2030
7053,Latino,SRCA_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11,2030
7054,Latino,SRCA_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11,2030
7055,Latino,SRCA_nuclear_1,NH3,0.0,2030
7056,Latino,SRCA_nuclear_1,NOx,0.0,2030
7057,Latino,SRCA_nuclear_1,PM2_5,0.0,2030
7058,Latino,SRCA_nuclear_1,SOx,0.0,2030
7059,Latino,SRCA_nuclear_1,VOC,0.0,2030
7060,Latino,SRCA_petroleum_liquids_1,NH3,6.031925227364799e-12,2030
7061,Latino,SRCA_petroleum_liquids_1,NOx,3.834355574692464e-11,2030
7062,Latino,SRCA_petroleum_liquids_1,PM2_5,1.4363838087161953e-11,2030
7063,Latino,SRCA_petroleum_liquids_1,SOx,1.176128053227131e-12,2030
7064,Latino,SRCA_petroleum_liquids_1,VOC,1.3563283058773177e-13,2030
7065,Latino,SRCA_small_hydroelectric_1,NH3,0.0,2030
7066,Latino,SRCA_small_hydroelectric_1,NOx,0.0,2030
7067,Latino,SRCA_small_hydroelectric_1,PM2_5,0.0,2030
7068,Latino,SRCA_small_hydroelectric_1,SOx,0.0,2030
7069,Latino,SRCA_small_hydroelectric_1,VOC,0.0,2030
7070,Latino,SRCA_solar_photovoltaic_1,NH3,0.0,2030
7071,Latino,SRCA_solar_photovoltaic_1,NOx,0.0,2030
7072,Latino,SRCA_solar_photovoltaic_1,PM2_5,0.0,2030
7073,Latino,SRCA_solar_photovoltaic_1,SOx,0.0,2030
7074,Latino,SRCA_solar_photovoltaic_1,VOC,0.0,2030
7075,Latino,SRCE_batteries_1,NH3,0.0,2030
7076,Latino,SRCE_batteries_1,NOx,0.0,2030
7077,Latino,SRCE_batteries_1,PM2_5,0.0,2030
7078,Latino,SRCE_batteries_1,SOx,0.0,2030
7079,Latino,SRCE_batteries_1,VOC,0.0,2030
7080,Latino,SRCE_biomass_1,NH3,3.3808579550044215e-12,2030
7081,Latino,SRCE_biomass_1,NOx,1.0199932244438545e-11,2030
7082,Latino,SRCE_biomass_1,PM2_5,6.924680052364819e-12,2030
7083,Latino,SRCE_biomass_1,SOx,2.6698845203562374e-11,2030
7084,Latino,SRCE_biomass_1,VOC,2.9856769718080625e-13,2030
7085,Latino,SRCE_biomass_2,NH3,2.3106016759151994e-12,2030
7086,Latino,SRCE_biomass_2,NOx,1.3334210749473849e-11,2030
7087,Latino,SRCE_biomass_2,PM2_5,3.873051389175855e-12,2030
7088,Latino,SRCE_biomass_2,SOx,1.777887383991122e-11,2030
7089,Latino,SRCE_biomass_2,VOC,1.8886177540628856e-13,2030
7090,Latino,SRCE_conventional_hydroelectric_1,NH3,0.0,2030
7091,Latino,SRCE_conventional_hydroelectric_1,NOx,0.0,2030
7092,Latino,SRCE_conventional_hydroelectric_1,PM2_5,0.0,2030
7093,Latino,SRCE_conventional_hydroelectric_1,SOx,0.0,2030
7094,Latino,SRCE_conventional_hydroelectric_1,VOC,0.0,2030
7095,Latino,SRCE_conventional_steam_coal_1,NH3,2.655145113234275e-13,2030
7096,Latino,SRCE_conventional_steam_coal_1,NOx,1.2546776673656291e-11,2030
7097,Latino,SRCE_conventional_steam_coal_1,PM2_5,6.72370867348302e-12,2030
7098,Latino,SRCE_conventional_steam_coal_1,SOx,3.3847447436092706e-11,2030
7099,Latino,SRCE_conventional_steam_coal_1,VOC,1.0290806382269814e-13,2030
7100,Latino,SRCE_conventional_steam_coal_2,NH3,3.7571855018002084e-13,2030
7101,Latino,SRCE_conventional_steam_coal_2,NOx,1.6773439363006317e-11,2030
7102,Latino,SRCE_conventional_steam_coal_2,PM2_5,6.407000666791502e-12,2030
7103,Latino,SRCE_conventional_steam_coal_2,SOx,4.836398866005068e-11,2030
7104,Latino,SRCE_conventional_steam_coal_2,VOC,1.201723918301244e-13,2030
7105,Latino,SRCE_hydroelectric_pumped_storage_1,NH3,0.0,2030
7106,Latino,SRCE_hydroelectric_pumped_storage_1,NOx,0.0,2030
7107,Latino,SRCE_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
7108,Latino,SRCE_hydroelectric_pumped_storage_1,SOx,0.0,2030
7109,Latino,SRCE_hydroelectric_pumped_storage_1,VOC,0.0,2030
7110,Latino,SRCE_natural_gas_fired_combined_cycle_1,NH3,1.9058361714480122e-12,2030
7111,Latino,SRCE_natural_gas_fired_combined_cycle_1,NOx,2.053414717980017e-12,2030
7112,Latino,SRCE_natural_gas_fired_combined_cycle_1,PM2_5,4.032990168318528e-12,2030
7113,Latino,SRCE_natural_gas_fired_combined_cycle_1,SOx,1.6394086589482504e-13,2030
7114,Latino,SRCE_natural_gas_fired_combined_cycle_1,VOC,7.237581991259668e-14,2030
7115,Latino,SRCE_natural_gas_fired_combined_cycle_2,NH3,6.910484445246231e-13,2030
7116,Latino,SRCE_natural_gas_fired_combined_cycle_2,NOx,2.705501033774006e-12,2030
7117,Latino,SRCE_natural_gas_fired_combined_cycle_2,PM2_5,3.395785200380606e-12,2030
7118,Latino,SRCE_natural_gas_fired_combined_cycle_2,SOx,1.363167021687337e-13,2030
7119,Latino,SRCE_natural_gas_fired_combined_cycle_2,VOC,9.639569120531838e-14,2030
7120,Latino,SRCE_natural_gas_fired_combustion_turbine_1,NH3,1.9333800921477724e-12,2030
7121,Latino,SRCE_natural_gas_fired_combustion_turbine_1,NOx,6.9416635727964334e-12,2030
7122,Latino,SRCE_natural_gas_fired_combustion_turbine_1,PM2_5,5.430346329054956e-12,2030
7123,Latino,SRCE_natural_gas_fired_combustion_turbine_1,SOx,3.515056907587373e-13,2030
7124,Latino,SRCE_natural_gas_fired_combustion_turbine_1,VOC,1.3177652662743374e-13,2030
7125,Latino,SRCE_natural_gas_fired_combustion_turbine_2,NH3,3.828748860944951e-12,2030
7126,Latino,SRCE_natural_gas_fired_combustion_turbine_2,NOx,3.735833952404194e-12,2030
7127,Latino,SRCE_natural_gas_fired_combustion_turbine_2,PM2_5,6.301439240142062e-12,2030
7128,Latino,SRCE_natural_gas_fired_combustion_turbine_2,SOx,9.063016241649806e-14,2030
7129,Latino,SRCE_natural_gas_fired_combustion_turbine_2,VOC,1.275513018732497e-13,2030
7130,Latino,SRCE_natural_gas_fired_combustion_turbine_3,NH3,2.1232204560536254e-12,2030
7131,Latino,SRCE_natural_gas_fired_combustion_turbine_3,NOx,7.98247022595841e-12,2030
7132,Latino,SRCE_natural_gas_fired_combustion_turbine_3,PM2_5,2.1757607321325863e-11,2030
7133,Latino,SRCE_natural_gas_fired_combustion_turbine_3,SOx,2.0605427829621688e-12,2030
7134,Latino,SRCE_natural_gas_fired_combustion_turbine_3,VOC,1.491103932151336e-13,2030
7135,Latino,SRCE_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
7136,Latino,SRCE_natural_gas_internal_combustion_engine_1,NOx,6.303157830190836e-11,2030
7137,Latino,SRCE_natural_gas_internal_combustion_engine_1,PM2_5,1.7605928819077002e-10,2030
7138,Latino,SRCE_natural_gas_internal_combustion_engine_1,SOx,4.629495116532298e-12,2030
7139,Latino,SRCE_natural_gas_internal_combustion_engine_1,VOC,4.4478013349407234e-12,2030
7140,Latino,SRCE_natural_gas_steam_turbine_1,NH3,2.195439750231028e-12,2030
7141,Latino,SRCE_natural_gas_steam_turbine_1,NOx,2.118453415610702e-11,2030
7142,Latino,SRCE_natural_gas_steam_turbine_1,PM2_5,8.24152133710522e-12,2030
7143,Latino,SRCE_natural_gas_steam_turbine_1,SOx,1.3742412296697002e-12,2030
7144,Latino,SRCE_natural_gas_steam_turbine_1,VOC,3.2004891512058155e-13,2030
7145,Latino,SRCE_naturalgas_ccavgcf_moderate_0,NH3,4.914329600202755e-10,2030
7146,Latino,SRCE_naturalgas_ccavgcf_moderate_0,NOx,1.4595656828725407e-10,2030
7147,Latino,SRCE_naturalgas_ccavgcf_moderate_0,PM2_5,1.6424528365456252e-09,2030
7148,Latino,SRCE_naturalgas_ccavgcf_moderate_0,SOx,1.775491578810162e-11,2030
7149,Latino,SRCE_naturalgas_ccavgcf_moderate_0,VOC,1.4631083976935966e-11,2030
7150,Latino,SRCE_naturalgas_ccccsavgcf_conservative_0,NH3,5.532484187043358e-10,2030
7151,Latino,SRCE_naturalgas_ccccsavgcf_conservative_0,NOx,1.643158859897521e-10,2030
7152,Latino,SRCE_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.8490506725547004e-09,2030
7153,Latino,SRCE_naturalgas_ccccsavgcf_conservative_0,SOx,1.998823856159797e-11,2030
7154,Latino,SRCE_naturalgas_ccccsavgcf_conservative_0,VOC,1.6471471907863798e-11,2030
7155,Latino,SRCE_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09,2030
7156,Latino,SRCE_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10,2030
7157,Latino,SRCE_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09,2030
7158,Latino,SRCE_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11,2030
7159,Latino,SRCE_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11,2030
7160,Latino,SRCE_nuclear_1,NH3,0.0,2030
7161,Latino,SRCE_nuclear_1,NOx,0.0,2030
7162,Latino,SRCE_nuclear_1,PM2_5,0.0,2030
7163,Latino,SRCE_nuclear_1,SOx,0.0,2030
7164,Latino,SRCE_nuclear_1,VOC,0.0,2030
7165,Latino,SRCE_onshore_wind_turbine_1,NH3,0.0,2030
7166,Latino,SRCE_onshore_wind_turbine_1,NOx,0.0,2030
7167,Latino,SRCE_onshore_wind_turbine_1,PM2_5,0.0,2030
7168,Latino,SRCE_onshore_wind_turbine_1,SOx,0.0,2030
7169,Latino,SRCE_onshore_wind_turbine_1,VOC,0.0,2030
7170,Latino,SRCE_petroleum_liquids_1,NH3,4.008750751115495e-12,2030
7171,Latino,SRCE_petroleum_liquids_1,NOx,5.21152563902505e-12,2030
7172,Latino,SRCE_petroleum_liquids_1,PM2_5,4.834745053592781e-12,2030
7173,Latino,SRCE_petroleum_liquids_1,SOx,1.3942415391350291e-12,2030
7174,Latino,SRCE_petroleum_liquids_1,VOC,1.912812507356972e-14,2030
7175,Latino,SRCE_small_hydroelectric_1,NH3,0.0,2030
7176,Latino,SRCE_small_hydroelectric_1,NOx,0.0,2030
7177,Latino,SRCE_small_hydroelectric_1,PM2_5,0.0,2030
7178,Latino,SRCE_small_hydroelectric_1,SOx,0.0,2030
7179,Latino,SRCE_small_hydroelectric_1,VOC,0.0,2030
7180,Latino,SRCE_solar_photovoltaic_1,NH3,0.0,2030
7181,Latino,SRCE_solar_photovoltaic_1,NOx,0.0,2030
7182,Latino,SRCE_solar_photovoltaic_1,PM2_5,0.0,2030
7183,Latino,SRCE_solar_photovoltaic_1,SOx,0.0,2030
7184,Latino,SRCE_solar_photovoltaic_1,VOC,0.0,2030
7185,Latino,SRSE_biomass_1,NH3,6.905628574574709e-12,2030
7186,Latino,SRSE_biomass_1,NOx,1.663942749292939e-11,2030
7187,Latino,SRSE_biomass_1,PM2_5,1.343225784920302e-11,2030
7188,Latino,SRSE_biomass_1,SOx,3.436607121500386e-11,2030
7189,Latino,SRSE_biomass_1,VOC,4.634564924177326e-13,2030
7190,Latino,SRSE_biomass_2,NH3,5.1558347879987945e-12,2030
7191,Latino,SRSE_biomass_2,NOx,1.294171203366058e-11,2030
7192,Latino,SRSE_biomass_2,PM2_5,1.1913944511139029e-11,2030
7193,Latino,SRSE_biomass_2,SOx,2.8387407111543297e-11,2030
7194,Latino,SRSE_biomass_2,VOC,4.659694010831229e-13,2030
7195,Latino,SRSE_conventional_hydroelectric_1,NH3,0.0,2030
7196,Latino,SRSE_conventional_hydroelectric_1,NOx,0.0,2030
7197,Latino,SRSE_conventional_hydroelectric_1,PM2_5,0.0,2030
7198,Latino,SRSE_conventional_hydroelectric_1,SOx,0.0,2030
7199,Latino,SRSE_conventional_hydroelectric_1,VOC,0.0,2030
7200,Latino,SRSE_conventional_steam_coal_1,NH3,4.392186088976964e-13,2030
7201,Latino,SRSE_conventional_steam_coal_1,NOx,2.162657493892194e-11,2030
7202,Latino,SRSE_conventional_steam_coal_1,PM2_5,7.532993387315442e-12,2030
7203,Latino,SRSE_conventional_steam_coal_1,SOx,5.760904800572941e-11,2030
7204,Latino,SRSE_conventional_steam_coal_1,VOC,3.1546157691411013e-13,2030
7205,Latino,SRSE_conventional_steam_coal_2,NH3,9.442821798483113e-13,2030
7206,Latino,SRSE_conventional_steam_coal_2,NOx,3.184202385238502e-11,2030
7207,Latino,SRSE_conventional_steam_coal_2,PM2_5,7.928139307307293e-12,2030
7208,Latino,SRSE_conventional_steam_coal_2,SOx,9.313911218462362e-11,2030
7209,Latino,SRSE_conventional_steam_coal_2,VOC,2.8411525688287354e-13,2030
7210,Latino,SRSE_hydroelectric_pumped_storage_1,NH3,0.0,2030
7211,Latino,SRSE_hydroelectric_pumped_storage_1,NOx,0.0,2030
7212,Latino,SRSE_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
7213,Latino,SRSE_hydroelectric_pumped_storage_1,SOx,0.0,2030
7214,Latino,SRSE_hydroelectric_pumped_storage_1,VOC,0.0,2030
7215,Latino,SRSE_natural_gas_fired_combined_cycle_1,NH3,6.383627686410805e-12,2030
7216,Latino,SRSE_natural_gas_fired_combined_cycle_1,NOx,1.970909364019849e-12,2030
7217,Latino,SRSE_natural_gas_fired_combined_cycle_1,PM2_5,6.61495115840968e-12,2030
7218,Latino,SRSE_natural_gas_fired_combined_cycle_1,SOx,3.10585141489445e-13,2030
7219,Latino,SRSE_natural_gas_fired_combined_cycle_1,VOC,2.229794683801967e-13,2030
7220,Latino,SRSE_natural_gas_fired_combined_cycle_2,NH3,1.88634913453116e-12,2030
7221,Latino,SRSE_natural_gas_fired_combined_cycle_2,NOx,6.714634380856399e-12,2030
7222,Latino,SRSE_natural_gas_fired_combined_cycle_2,PM2_5,8.717892248564904e-12,2030
7223,Latino,SRSE_natural_gas_fired_combined_cycle_2,SOx,2.621504028461808e-13,2030
7224,Latino,SRSE_natural_gas_fired_combined_cycle_2,VOC,2.0024045894886322e-13,2030
7225,Latino,SRSE_natural_gas_fired_combustion_turbine_1,NH3,3.573554441114794e-12,2030
7226,Latino,SRSE_natural_gas_fired_combustion_turbine_1,NOx,1.934928551338059e-11,2030
7227,Latino,SRSE_natural_gas_fired_combustion_turbine_1,PM2_5,6.705240866996046e-12,2030
7228,Latino,SRSE_natural_gas_fired_combustion_turbine_1,SOx,7.249167583926987e-13,2030
7229,Latino,SRSE_natural_gas_fired_combustion_turbine_1,VOC,2.3121785774860355e-13,2030
7230,Latino,SRSE_natural_gas_fired_combustion_turbine_2,NH3,1.83623841901674e-12,2030
7231,Latino,SRSE_natural_gas_fired_combustion_turbine_2,NOx,6.393373095646415e-12,2030
7232,Latino,SRSE_natural_gas_fired_combustion_turbine_2,PM2_5,2.4584720525843446e-12,2030
7233,Latino,SRSE_natural_gas_fired_combustion_turbine_2,SOx,1.4996949315377168e-13,2030
7234,Latino,SRSE_natural_gas_fired_combustion_turbine_2,VOC,7.91274338069133e-14,2030
7235,Latino,SRSE_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
7236,Latino,SRSE_natural_gas_internal_combustion_engine_1,NOx,1.111561827040716e-10,2030
7237,Latino,SRSE_natural_gas_internal_combustion_engine_1,PM2_5,4.978348176019669e-10,2030
7238,Latino,SRSE_natural_gas_internal_combustion_engine_1,SOx,5.68741355692956e-12,2030
7239,Latino,SRSE_natural_gas_internal_combustion_engine_1,VOC,1.0327938879505596e-11,2030
7240,Latino,SRSE_natural_gas_steam_turbine_1,NH3,3.8353544374336385e-12,2030
7241,Latino,SRSE_natural_gas_steam_turbine_1,NOx,2.025009055219432e-11,2030
7242,Latino,SRSE_natural_gas_steam_turbine_1,PM2_5,1.3595379371618122e-11,2030
7243,Latino,SRSE_natural_gas_steam_turbine_1,SOx,1.1576240492376626e-12,2030
7244,Latino,SRSE_natural_gas_steam_turbine_1,VOC,7.282161544774664e-13,2030
7245,Latino,SRSE_naturalgas_ccavgcf_moderate_0,NH3,4.914329600202755e-10,2030
7246,Latino,SRSE_naturalgas_ccavgcf_moderate_0,NOx,1.4595656828725407e-10,2030
7247,Latino,SRSE_naturalgas_ccavgcf_moderate_0,PM2_5,1.6424528365456252e-09,2030
7248,Latino,SRSE_naturalgas_ccavgcf_moderate_0,SOx,1.775491578810162e-11,2030
7249,Latino,SRSE_naturalgas_ccavgcf_moderate_0,VOC,1.4631083976935966e-11,2030
7250,Latino,SRSE_naturalgas_ccccsavgcf_conservative_0,NH3,5.532484187043358e-10,2030
7251,Latino,SRSE_naturalgas_ccccsavgcf_conservative_0,NOx,1.643158859897521e-10,2030
7252,Latino,SRSE_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.8490506725547004e-09,2030
7253,Latino,SRSE_naturalgas_ccccsavgcf_conservative_0,SOx,1.998823856159797e-11,2030
7254,Latino,SRSE_naturalgas_ccccsavgcf_conservative_0,VOC,1.6471471907863798e-11,2030
7255,Latino,SRSE_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09,2030
7256,Latino,SRSE_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10,2030
7257,Latino,SRSE_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09,2030
7258,Latino,SRSE_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11,2030
7259,Latino,SRSE_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11,2030
7260,Latino,SRSE_nuclear_1,NH3,0.0,2030
7261,Latino,SRSE_nuclear_1,NOx,0.0,2030
7262,Latino,SRSE_nuclear_1,PM2_5,0.0,2030
7263,Latino,SRSE_nuclear_1,SOx,0.0,2030
7264,Latino,SRSE_nuclear_1,VOC,0.0,2030
7265,Latino,SRSE_petroleum_liquids_1,NH3,1.306924822471161e-11,2030
7266,Latino,SRSE_petroleum_liquids_1,NOx,3.622099504745776e-11,2030
7267,Latino,SRSE_petroleum_liquids_1,PM2_5,3.0721470782124615e-11,2030
7268,Latino,SRSE_petroleum_liquids_1,SOx,7.187651531074508e-11,2030
7269,Latino,SRSE_petroleum_liquids_1,VOC,4.895953036307347e-14,2030
7270,Latino,SRSE_small_hydroelectric_1,NH3,0.0,2030
7271,Latino,SRSE_small_hydroelectric_1,NOx,0.0,2030
7272,Latino,SRSE_small_hydroelectric_1,PM2_5,0.0,2030
7273,Latino,SRSE_small_hydroelectric_1,SOx,0.0,2030
7274,Latino,SRSE_small_hydroelectric_1,VOC,0.0,2030
7275,Latino,SRSE_solar_photovoltaic_1,NH3,0.0,2030
7276,Latino,SRSE_solar_photovoltaic_1,NOx,0.0,2030
7277,Latino,SRSE_solar_photovoltaic_1,PM2_5,0.0,2030
7278,Latino,SRSE_solar_photovoltaic_1,SOx,0.0,2030
7279,Latino,SRSE_solar_photovoltaic_1,VOC,0.0,2030
7280,Latino,SRSG_batteries_1,NH3,0.0,2030
7281,Latino,SRSG_batteries_1,NOx,0.0,2030
7282,Latino,SRSG_batteries_1,PM2_5,0.0,2030
7283,Latino,SRSG_batteries_1,SOx,0.0,2030
7284,Latino,SRSG_batteries_1,VOC,0.0,2030
7285,Latino,SRSG_biomass_1,NH3,2.2265362875040943e-11,2030
7286,Latino,SRSG_biomass_1,NOx,4.6728864365299845e-11,2030
