,Race,Cluster,Pollutant,Exposure,year
6393,Latino,TRE_biomass_2,SOx,6.251647866300705e-12,2050
6394,Latino,TRE_biomass_2,VOC,2.4507368084509776e-13,2050
6395,Latino,TRE_conventional_hydroelectric_1,NH3,0.0,2050
6396,Latino,TRE_conventional_hydroelectric_1,NOx,0.0,2050
6397,Latino,TRE_conventional_hydroelectric_1,PM2_5,0.0,2050
6398,Latino,TRE_conventional_hydroelectric_1,SOx,0.0,2050
6399,Latino,TRE_conventional_hydroelectric_1,VOC,0.0,2050
6400,Latino,TRE_conventional_steam_coal_1,NH3,2.3082928614996124e-12,2050
6401,Latino,TRE_conventional_steam_coal_1,NOx,4.6178526923423185e-11,2050
6402,Latino,TRE_conventional_steam_coal_1,PM2_5,6.297936245785242e-11,2050
6403,Latino,TRE_conventional_steam_coal_1,SOx,1.796462727132311e-10,2050
6404,Latino,TRE_conventional_steam_coal_1,VOC,3.500252242952133e-13,2050
6405,Latino,TRE_conventional_steam_coal_2,NH3,6.601947285934527e-12,2050
6406,Latino,TRE_conventional_steam_coal_2,NOx,1.0130892028851838e-10,2050
6407,Latino,TRE_conventional_steam_coal_2,PM2_5,1.0838452842065245e-10,2050
6408,Latino,TRE_conventional_steam_coal_2,SOx,4.096389002411353e-10,2050
6409,Latino,TRE_conventional_steam_coal_2,VOC,4.5433189869124204e-14,2050
6410,Latino,TRE_natural_gas_fired_combined_cycle_1,NH3,2.7800812612821016e-11,2050
6411,Latino,TRE_natural_gas_fired_combined_cycle_1,NOx,1.9120531012133018e-11,2050
6412,Latino,TRE_natural_gas_fired_combined_cycle_1,PM2_5,5.851424102459823e-11,2050
6413,Latino,TRE_natural_gas_fired_combined_cycle_1,SOx,2.7176231552823157e-12,2050
6414,Latino,TRE_natural_gas_fired_combined_cycle_1,VOC,8.306240101814737e-13,2050
6415,Latino,TRE_natural_gas_fired_combined_cycle_2,NH3,6.121957800911872e-11,2050
6416,Latino,TRE_natural_gas_fired_combined_cycle_2,NOx,2.765340647805566e-11,2050
6417,Latino,TRE_natural_gas_fired_combined_cycle_2,PM2_5,8.448160466316653e-11,2050
6418,Latino,TRE_natural_gas_fired_combined_cycle_2,SOx,4.258179150290424e-12,2050
6419,Latino,TRE_natural_gas_fired_combined_cycle_2,VOC,2.6728431151934503e-12,2050
6420,Latino,TRE_natural_gas_fired_combustion_turbine_1,NH3,3.729983107897577e-11,2050
6421,Latino,TRE_natural_gas_fired_combustion_turbine_1,NOx,8.638694260446142e-11,2050
6422,Latino,TRE_natural_gas_fired_combustion_turbine_1,PM2_5,1.0416877362178202e-10,2050
6423,Latino,TRE_natural_gas_fired_combustion_turbine_1,SOx,3.1532472460156872e-12,2050
6424,Latino,TRE_natural_gas_fired_combustion_turbine_1,VOC,2.120021021224389e-12,2050
6425,Latino,TRE_natural_gas_fired_combustion_turbine_2,NH3,3.682065362557912e-11,2050
6426,Latino,TRE_natural_gas_fired_combustion_turbine_2,NOx,2.2412983229584787e-11,2050
6427,Latino,TRE_natural_gas_fired_combustion_turbine_2,PM2_5,8.368970550237799e-11,2050
6428,Latino,TRE_natural_gas_fired_combustion_turbine_2,SOx,2.404192180463956e-12,2050
6429,Latino,TRE_natural_gas_fired_combustion_turbine_2,VOC,1.3780772772225735e-12,2050
6430,Latino,TRE_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
6431,Latino,TRE_natural_gas_internal_combustion_engine_1,NOx,1.5168131963416655e-10,2050
6432,Latino,TRE_natural_gas_internal_combustion_engine_1,PM2_5,3.217888361882349e-10,2050
6433,Latino,TRE_natural_gas_internal_combustion_engine_1,SOx,1.1347554337946599e-11,2050
6434,Latino,TRE_natural_gas_internal_combustion_engine_1,VOC,9.850084130236101e-12,2050
6435,Latino,TRE_natural_gas_steam_turbine_1,NH3,1.5329911777997982e-11,2050
6436,Latino,TRE_natural_gas_steam_turbine_1,NOx,6.084875379803006e-11,2050
6437,Latino,TRE_natural_gas_steam_turbine_1,PM2_5,7.720213312341562e-11,2050
6438,Latino,TRE_natural_gas_steam_turbine_1,SOx,1.4844905884449378e-11,2050
6439,Latino,TRE_natural_gas_steam_turbine_1,VOC,7.363592366973268e-12,2050
6440,Latino,TRE_naturalgas_ccavgcf_moderate_0,NH3,2.338387906746028e-11,2050
6441,Latino,TRE_naturalgas_ccavgcf_moderate_0,NOx,1.1972291455658611e-11,2050
6442,Latino,TRE_naturalgas_ccavgcf_moderate_0,PM2_5,7.507608907340605e-11,2050
6443,Latino,TRE_naturalgas_ccavgcf_moderate_0,SOx,2.0153071067556905e-12,2050
6444,Latino,TRE_naturalgas_ccavgcf_moderate_0,VOC,1.4543675837150649e-12,2050
6445,Latino,TRE_naturalgas_ccccsavgcf_conservative_0,NH3,2.6325247356117336e-11,2050
6446,Latino,TRE_naturalgas_ccccsavgcf_conservative_0,NOx,1.3478240054439212e-11,2050
6447,Latino,TRE_naturalgas_ccccsavgcf_conservative_0,PM2_5,8.451962316265235e-11,2050
6448,Latino,TRE_naturalgas_ccccsavgcf_conservative_0,SOx,2.2688048748135735e-12,2050
6449,Latino,TRE_naturalgas_ccccsavgcf_conservative_0,VOC,1.6373068996892245e-12,2050
6450,Latino,TRE_naturalgas_ctavgcf_moderate_0,NH3,3.940818036988128e-11,2050
6451,Latino,TRE_naturalgas_ctavgcf_moderate_0,NOx,3.161805704636451e-11,2050
6452,Latino,TRE_naturalgas_ctavgcf_moderate_0,PM2_5,4.5754659584700925e-11,2050
6453,Latino,TRE_naturalgas_ctavgcf_moderate_0,SOx,1.4907334218480675e-12,2050
6454,Latino,TRE_naturalgas_ctavgcf_moderate_0,VOC,1.5855631158492744e-12,2050
6455,Latino,TRE_nuclear_1,NH3,0.0,2050
6456,Latino,TRE_nuclear_1,NOx,0.0,2050
6457,Latino,TRE_nuclear_1,PM2_5,0.0,2050
6458,Latino,TRE_nuclear_1,SOx,0.0,2050
6459,Latino,TRE_nuclear_1,VOC,0.0,2050
6460,Latino,TRE_onshore_wind_turbine_1,NH3,0.0,2050
6461,Latino,TRE_onshore_wind_turbine_1,NOx,0.0,2050
6462,Latino,TRE_onshore_wind_turbine_1,PM2_5,0.0,2050
6463,Latino,TRE_onshore_wind_turbine_1,SOx,0.0,2050
6464,Latino,TRE_onshore_wind_turbine_1,VOC,0.0,2050
6465,Latino,TRE_petroleum_liquids_1,NH3,4.5721893808771054e-11,2050
6466,Latino,TRE_petroleum_liquids_1,NOx,2.0776473226740557e-11,2050
6467,Latino,TRE_petroleum_liquids_1,PM2_5,2.562107775146206e-10,2050
6468,Latino,TRE_petroleum_liquids_1,SOx,4.31858656710913e-12,2050
6469,Latino,TRE_petroleum_liquids_1,VOC,3.7144910962461555e-12,2050
6470,Latino,TRE_small_hydroelectric_1,NH3,0.0,2050
6471,Latino,TRE_small_hydroelectric_1,NOx,0.0,2050
6472,Latino,TRE_small_hydroelectric_1,PM2_5,0.0,2050
6473,Latino,TRE_small_hydroelectric_1,SOx,0.0,2050
6474,Latino,TRE_small_hydroelectric_1,VOC,0.0,2050
6475,Latino,TRE_solar_photovoltaic_1,NH3,0.0,2050
6476,Latino,TRE_solar_photovoltaic_1,NOx,0.0,2050
6477,Latino,TRE_solar_photovoltaic_1,PM2_5,0.0,2050
6478,Latino,TRE_solar_photovoltaic_1,SOx,0.0,2050
6479,Latino,TRE_solar_photovoltaic_1,VOC,0.0,2050
6480,Native,BASN_biomass_1,NH3,1.8286665985701427e-11,2050
6481,Native,BASN_biomass_1,NOx,3.401064345368339e-11,2050
6482,Native,BASN_biomass_1,PM2_5,1.4457584143318722e-11,2050
6483,Native,BASN_biomass_1,SOx,1.7740746317099136e-12,2050
6484,Native,BASN_biomass_1,VOC,2.434114930967697e-13,2050
6485,Native,BASN_biomass_2,NH3,3.127273609931721e-11,2050
6486,Native,BASN_biomass_2,NOx,3.2739254238002265e-11,2050
6487,Native,BASN_biomass_2,PM2_5,1.971987085937198e-11,2050
6488,Native,BASN_biomass_2,SOx,3.664300305971817e-12,2050
6489,Native,BASN_biomass_2,VOC,3.739678311867492e-13,2050
6490,Native,BASN_conventional_hydroelectric_1,NH3,0.0,2050
6491,Native,BASN_conventional_hydroelectric_1,NOx,0.0,2050
6492,Native,BASN_conventional_hydroelectric_1,PM2_5,0.0,2050
6493,Native,BASN_conventional_hydroelectric_1,SOx,0.0,2050
6494,Native,BASN_conventional_hydroelectric_1,VOC,0.0,2050
6495,Native,BASN_conventional_steam_coal_1,NH3,8.90595893809419e-14,2050
6496,Native,BASN_conventional_steam_coal_1,NOx,6.647268826969949e-11,2050
6497,Native,BASN_conventional_steam_coal_1,PM2_5,8.346290298411026e-12,2050
6498,Native,BASN_conventional_steam_coal_1,SOx,1.0663481369211415e-10,2050
6499,Native,BASN_conventional_steam_coal_1,VOC,5.533905249215904e-13,2050
6500,Native,BASN_conventional_steam_coal_2,NH3,1.5865695572913102e-12,2050
6501,Native,BASN_conventional_steam_coal_2,NOx,7.042307390705998e-11,2050
6502,Native,BASN_conventional_steam_coal_2,PM2_5,2.3067428427713633e-11,2050
6503,Native,BASN_conventional_steam_coal_2,SOx,2.712297867929441e-11,2050
6504,Native,BASN_conventional_steam_coal_2,VOC,2.3305811776358444e-13,2050
6505,Native,BASN_geothermal_1,NH3,0.0,2050
6506,Native,BASN_geothermal_1,NOx,0.0,2050
6507,Native,BASN_geothermal_1,PM2_5,0.0,2050
6508,Native,BASN_geothermal_1,SOx,0.0,2050
6509,Native,BASN_geothermal_1,VOC,0.0,2050
6510,Native,BASN_natural_gas_fired_combined_cycle_1,NH3,1.534460641388814e-11,2050
6511,Native,BASN_natural_gas_fired_combined_cycle_1,NOx,6.486144072231277e-12,2050
6512,Native,BASN_natural_gas_fired_combined_cycle_1,PM2_5,7.073916306319107e-11,2050
6513,Native,BASN_natural_gas_fired_combined_cycle_1,SOx,5.653620905721641e-13,2050
6514,Native,BASN_natural_gas_fired_combined_cycle_1,VOC,2.5314284129194708e-12,2050
6515,Native,BASN_natural_gas_fired_combined_cycle_2,NH3,1.2919164731898233e-11,2050
6516,Native,BASN_natural_gas_fired_combined_cycle_2,NOx,3.995430050001821e-12,2050
6517,Native,BASN_natural_gas_fired_combined_cycle_2,PM2_5,2.573632499630203e-11,2050
6518,Native,BASN_natural_gas_fired_combined_cycle_2,SOx,3.8371665083784787e-13,2050
6519,Native,BASN_natural_gas_fired_combined_cycle_2,VOC,7.897257734997225e-13,2050
6520,Native,BASN_natural_gas_fired_combustion_turbine_1,NH3,1.603472336060663e-11,2050
6521,Native,BASN_natural_gas_fired_combustion_turbine_1,NOx,7.391253511380932e-12,2050
6522,Native,BASN_natural_gas_fired_combustion_turbine_1,PM2_5,7.272482604817225e-11,2050
6523,Native,BASN_natural_gas_fired_combustion_turbine_1,SOx,2.2028857942681118e-13,2050
6524,Native,BASN_natural_gas_fired_combustion_turbine_1,VOC,1.134601200064735e-12,2050
6525,Native,BASN_natural_gas_fired_combustion_turbine_2,NH3,1.6698655139357906e-11,2050
6526,Native,BASN_natural_gas_fired_combustion_turbine_2,NOx,1.1048556367247105e-11,2050
6527,Native,BASN_natural_gas_fired_combustion_turbine_2,PM2_5,5.51504380042814e-11,2050
6528,Native,BASN_natural_gas_fired_combustion_turbine_2,SOx,2.7127577085624424e-13,2050
6529,Native,BASN_natural_gas_fired_combustion_turbine_2,VOC,8.644483314993014e-13,2050
6530,Native,BASN_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
6531,Native,BASN_natural_gas_internal_combustion_engine_1,NOx,1.4462978267764193e-10,2050
6532,Native,BASN_natural_gas_internal_combustion_engine_1,PM2_5,5.181909714726707e-10,2050
6533,Native,BASN_natural_gas_internal_combustion_engine_1,SOx,4.488498497315596e-12,2050
6534,Native,BASN_natural_gas_internal_combustion_engine_1,VOC,1.2213312449291526e-11,2050
6535,Native,BASN_naturalgas_ccavgcf_moderate_0,NH3,6.4596720527385204e-12,2050
6536,Native,BASN_naturalgas_ccavgcf_moderate_0,NOx,3.3653999494581775e-12,2050
6537,Native,BASN_naturalgas_ccavgcf_moderate_0,PM2_5,2.7961269839902843e-11,2050
6538,Native,BASN_naturalgas_ccavgcf_moderate_0,SOx,3.13412609382772e-13,2050
6539,Native,BASN_naturalgas_ccavgcf_moderate_0,VOC,4.781511798983166e-13,2050
6540,Native,BASN_naturalgas_ctavgcf_moderate_0,NH3,1.0886300060732498e-11,2050
6541,Native,BASN_naturalgas_ctavgcf_moderate_0,NOx,8.887806215828005e-12,2050
6542,Native,BASN_naturalgas_ctavgcf_moderate_0,PM2_5,1.7040823199129454e-11,2050
6543,Native,BASN_naturalgas_ctavgcf_moderate_0,SOx,2.318329761427451e-13,2050
6544,Native,BASN_naturalgas_ctavgcf_moderate_0,VOC,5.212842191816182e-13,2050
6545,Native,BASN_small_hydroelectric_1,NH3,0.0,2050
6546,Native,BASN_small_hydroelectric_1,NOx,0.0,2050
6547,Native,BASN_small_hydroelectric_1,PM2_5,0.0,2050
6548,Native,BASN_small_hydroelectric_1,SOx,0.0,2050
6549,Native,BASN_small_hydroelectric_1,VOC,0.0,2050
6550,Native,BASN_solar_photovoltaic_1,NH3,0.0,2050
6551,Native,BASN_solar_photovoltaic_1,NOx,0.0,2050
6552,Native,BASN_solar_photovoltaic_1,PM2_5,0.0,2050
6553,Native,BASN_solar_photovoltaic_1,SOx,0.0,2050
6554,Native,BASN_solar_photovoltaic_1,VOC,0.0,2050
6555,Native,CANO_biomass_1,NH3,4.223436764931196e-11,2050
6556,Native,CANO_biomass_1,NOx,5.5679201617052e-11,2050
6557,Native,CANO_biomass_1,PM2_5,4.319743113266765e-11,2050
6558,Native,CANO_biomass_1,SOx,4.882388420055267e-12,2050
6559,Native,CANO_biomass_1,VOC,4.789021233114963e-13,2050
6560,Native,CANO_biomass_2,NH3,2.9953042566618134e-11,2050
6561,Native,CANO_biomass_2,NOx,5.1754259443560635e-11,2050
6562,Native,CANO_biomass_2,PM2_5,3.547296063726441e-11,2050
6563,Native,CANO_biomass_2,SOx,2.8459702321796813e-12,2050
6564,Native,CANO_biomass_2,VOC,4.936310972273334e-13,2050
6565,Native,CANO_conventional_hydroelectric_1,NH3,0.0,2050
6566,Native,CANO_conventional_hydroelectric_1,NOx,0.0,2050
6567,Native,CANO_conventional_hydroelectric_1,PM2_5,0.0,2050
6568,Native,CANO_conventional_hydroelectric_1,SOx,0.0,2050
6569,Native,CANO_conventional_hydroelectric_1,VOC,0.0,2050
6570,Native,CANO_hydroelectric_pumped_storage_1,NH3,0.0,2050
6571,Native,CANO_hydroelectric_pumped_storage_1,NOx,0.0,2050
6572,Native,CANO_hydroelectric_pumped_storage_1,PM2_5,0.0,2050
6573,Native,CANO_hydroelectric_pumped_storage_1,SOx,0.0,2050
6574,Native,CANO_hydroelectric_pumped_storage_1,VOC,0.0,2050
6575,Native,CANO_natural_gas_fired_combined_cycle_1,NH3,1.2594715150118122e-11,2050
6576,Native,CANO_natural_gas_fired_combined_cycle_1,NOx,8.27112357944175e-12,2050
6577,Native,CANO_natural_gas_fired_combined_cycle_1,PM2_5,4.039152894230315e-11,2050
6578,Native,CANO_natural_gas_fired_combined_cycle_1,SOx,6.386172642615795e-13,2050
6579,Native,CANO_natural_gas_fired_combined_cycle_1,VOC,4.928461691598536e-13,2050
6580,Native,CANO_natural_gas_fired_combined_cycle_2,NH3,5.714173495913362e-12,2050
6581,Native,CANO_natural_gas_fired_combined_cycle_2,NOx,2.985954227385063e-12,2050
6582,Native,CANO_natural_gas_fired_combined_cycle_2,PM2_5,1.621870962723936e-11,2050
6583,Native,CANO_natural_gas_fired_combined_cycle_2,SOx,4.817479506923943e-13,2050
6584,Native,CANO_natural_gas_fired_combined_cycle_2,VOC,2.2062756141149337e-13,2050
6585,Native,CANO_natural_gas_fired_combustion_turbine_1,NH3,6.1428214923858165e-12,2050
6586,Native,CANO_natural_gas_fired_combustion_turbine_1,NOx,5.223899290038706e-12,2050
6587,Native,CANO_natural_gas_fired_combustion_turbine_1,PM2_5,1.815298198691326e-11,2050
6588,Native,CANO_natural_gas_fired_combustion_turbine_1,SOx,4.639263565626221e-13,2050
6589,Native,CANO_natural_gas_fired_combustion_turbine_1,VOC,2.8600926832101476e-13,2050
6590,Native,CANO_natural_gas_fired_combustion_turbine_2,NH3,4.408674970862484e-11,2050
6591,Native,CANO_natural_gas_fired_combustion_turbine_2,NOx,1.6047756870498222e-11,2050
6592,Native,CANO_natural_gas_fired_combustion_turbine_2,PM2_5,2.5482240793349064e-11,2050
6593,Native,CANO_natural_gas_fired_combustion_turbine_2,SOx,4.962305401614816e-13,2050
6594,Native,CANO_natural_gas_fired_combustion_turbine_2,VOC,2.784619682202331e-13,2050
6595,Native,CANO_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
6596,Native,CANO_natural_gas_internal_combustion_engine_1,NOx,2.1538375300274283e-10,2050
6597,Native,CANO_natural_gas_internal_combustion_engine_1,PM2_5,6.110733387607863e-10,2050
6598,Native,CANO_natural_gas_internal_combustion_engine_1,SOx,7.76853226901208e-12,2050
6599,Native,CANO_natural_gas_internal_combustion_engine_1,VOC,1.2456208090942382e-11,2050
6600,Native,CANO_natural_gas_steam_turbine_1,NH3,4.2499423271196875e-11,2050
6601,Native,CANO_natural_gas_steam_turbine_1,NOx,1.4363317054429927e-10,2050
6602,Native,CANO_natural_gas_steam_turbine_1,PM2_5,4.937553711528271e-10,2050
6603,Native,CANO_natural_gas_steam_turbine_1,SOx,6.235832271844086e-12,2050
6604,Native,CANO_natural_gas_steam_turbine_1,VOC,1.7732612635427773e-11,2050
6605,Native,CANO_naturalgas_ccavgcf_moderate_0,NH3,4.443449245781623e-12,2050
6606,Native,CANO_naturalgas_ccavgcf_moderate_0,NOx,5.280790635787787e-12,2050
6607,Native,CANO_naturalgas_ccavgcf_moderate_0,PM2_5,2.1930113499376726e-11,2050
6608,Native,CANO_naturalgas_ccavgcf_moderate_0,SOx,4.182298172140622e-13,2050
6609,Native,CANO_naturalgas_ccavgcf_moderate_0,VOC,3.305976705925556e-13,2050
6610,Native,CANO_naturalgas_ccccsavgcf_conservative_0,NH3,5.002373699780481e-12,2050
6611,Native,CANO_naturalgas_ccccsavgcf_conservative_0,NOx,5.9450409957565954e-12,2050
6612,Native,CANO_naturalgas_ccccsavgcf_conservative_0,PM2_5,2.468861827300085e-11,2050
6613,Native,CANO_naturalgas_ccccsavgcf_conservative_0,SOx,4.708373461833278e-13,2050
6614,Native,CANO_naturalgas_ccccsavgcf_conservative_0,VOC,3.7218227907981956e-13,2050
6615,Native,CANO_naturalgas_ctavgcf_moderate_0,NH3,7.488417556935702e-12,2050
6616,Native,CANO_naturalgas_ctavgcf_moderate_0,NOx,1.3946230551001518e-11,2050
6617,Native,CANO_naturalgas_ctavgcf_moderate_0,PM2_5,1.3365172314994396e-11,2050
6618,Native,CANO_naturalgas_ctavgcf_moderate_0,SOx,3.093668231152633e-13,2050
6619,Native,CANO_naturalgas_ctavgcf_moderate_0,VOC,3.604202092428757e-13,2050
6620,Native,CANO_petroleum_liquids_1,NH3,5.395658738293847e-11,2050
6621,Native,CANO_petroleum_liquids_1,NOx,2.4459522369753386e-11,2050
6622,Native,CANO_petroleum_liquids_1,PM2_5,4.934597172883271e-10,2050
6623,Native,CANO_petroleum_liquids_1,SOx,1.978908873639684e-12,2050
6624,Native,CANO_petroleum_liquids_1,VOC,2.6907443076215234e-12,2050
6625,Native,CANO_small_hydroelectric_1,NH3,0.0,2050
6626,Native,CANO_small_hydroelectric_1,NOx,0.0,2050
6627,Native,CANO_small_hydroelectric_1,PM2_5,0.0,2050
6628,Native,CANO_small_hydroelectric_1,SOx,0.0,2050
6629,Native,CANO_small_hydroelectric_1,VOC,0.0,2050
6630,Native,CANO_solar_photovoltaic_1,NH3,0.0,2050
6631,Native,CANO_solar_photovoltaic_1,NOx,0.0,2050
6632,Native,CANO_solar_photovoltaic_1,PM2_5,0.0,2050
6633,Native,CANO_solar_photovoltaic_1,SOx,0.0,2050
6634,Native,CANO_solar_photovoltaic_1,VOC,0.0,2050
6635,Native,CASO_biomass_1,NH3,1.4127559268513498e-10,2050
6636,Native,CASO_biomass_1,NOx,6.7323942943119e-11,2050
6637,Native,CASO_biomass_1,PM2_5,1.1526412890149872e-10,2050
6638,Native,CASO_biomass_1,SOx,1.1047351850803801e-11,2050
6639,Native,CASO_biomass_1,VOC,9.593743444846372e-13,2050
6640,Native,CASO_biomass_2,NH3,4.110665632446176e-11,2050
6641,Native,CASO_biomass_2,NOx,3.162219423938926e-11,2050
6642,Native,CASO_biomass_2,PM2_5,3.06888575268722e-11,2050
6643,Native,CASO_biomass_2,SOx,5.684811456053996e-12,2050
6644,Native,CASO_biomass_2,VOC,3.4583184389093267e-13,2050
6645,Native,CASO_conventional_hydroelectric_1,NH3,0.0,2050
6646,Native,CASO_conventional_hydroelectric_1,NOx,0.0,2050
6647,Native,CASO_conventional_hydroelectric_1,PM2_5,0.0,2050
6648,Native,CASO_conventional_hydroelectric_1,SOx,0.0,2050
6649,Native,CASO_conventional_hydroelectric_1,VOC,0.0,2050
6650,Native,CASO_hydroelectric_pumped_storage_1,NH3,0.0,2050
6651,Native,CASO_hydroelectric_pumped_storage_1,NOx,0.0,2050
6652,Native,CASO_hydroelectric_pumped_storage_1,PM2_5,0.0,2050
6653,Native,CASO_hydroelectric_pumped_storage_1,SOx,0.0,2050
6654,Native,CASO_hydroelectric_pumped_storage_1,VOC,0.0,2050
6655,Native,CASO_natural_gas_fired_combined_cycle_1,NH3,2.5257492669739586e-11,2050
6656,Native,CASO_natural_gas_fired_combined_cycle_1,NOx,1.1672933170686136e-11,2050
6657,Native,CASO_natural_gas_fired_combined_cycle_1,PM2_5,9.217673310585185e-11,2050
6658,Native,CASO_natural_gas_fired_combined_cycle_1,SOx,1.5348288891981222e-12,2050
6659,Native,CASO_natural_gas_fired_combined_cycle_1,VOC,6.210210354392752e-13,2050
6660,Native,CASO_natural_gas_fired_combined_cycle_2,NH3,1.7408556119712836e-11,2050
6661,Native,CASO_natural_gas_fired_combined_cycle_2,NOx,3.2608970008158508e-12,2050
6662,Native,CASO_natural_gas_fired_combined_cycle_2,PM2_5,2.5866352705063255e-11,2050
6663,Native,CASO_natural_gas_fired_combined_cycle_2,SOx,7.523025083312751e-13,2050
6664,Native,CASO_natural_gas_fired_combined_cycle_2,VOC,4.683446756883886e-13,2050
6665,Native,CASO_natural_gas_fired_combustion_turbine_1,NH3,1.9870334677123665e-11,2050
6666,Native,CASO_natural_gas_fired_combustion_turbine_1,NOx,1.146560189918199e-11,2050
6667,Native,CASO_natural_gas_fired_combustion_turbine_1,PM2_5,1.057562332403396e-10,2050
6668,Native,CASO_natural_gas_fired_combustion_turbine_1,SOx,7.917969548994539e-13,2050
6669,Native,CASO_natural_gas_fired_combustion_turbine_1,VOC,7.04778778015785e-13,2050
6670,Native,CASO_natural_gas_fired_combustion_turbine_2,NH3,2.4360820051663903e-11,2050
6671,Native,CASO_natural_gas_fired_combustion_turbine_2,NOx,7.896069749834746e-12,2050
6672,Native,CASO_natural_gas_fired_combustion_turbine_2,PM2_5,4.652312483034838e-11,2050
6673,Native,CASO_natural_gas_fired_combustion_turbine_2,SOx,9.002422124348714e-13,2050
6674,Native,CASO_natural_gas_fired_combustion_turbine_2,VOC,6.258241880546336e-13,2050
6675,Native,CASO_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
6676,Native,CASO_natural_gas_internal_combustion_engine_1,NOx,1.3359058959650938e-10,2050
6677,Native,CASO_natural_gas_internal_combustion_engine_1,PM2_5,4.759483830376215e-10,2050
6678,Native,CASO_natural_gas_internal_combustion_engine_1,SOx,1.12018141487336e-11,2050
6679,Native,CASO_natural_gas_internal_combustion_engine_1,VOC,8.606421517743519e-12,2050
6680,Native,CASO_naturalgas_ccavgcf_moderate_0,NH3,1.213733461499552e-11,2050
6681,Native,CASO_naturalgas_ccavgcf_moderate_0,NOx,5.08763290103549e-12,2050
6682,Native,CASO_naturalgas_ccavgcf_moderate_0,PM2_5,4.4863619356917864e-11,2050
6683,Native,CASO_naturalgas_ccavgcf_moderate_0,SOx,7.44720769761531e-13,2050
6684,Native,CASO_naturalgas_ccavgcf_moderate_0,VOC,5.180087866620892e-13,2050
6685,Native,CASO_naturalgas_ccccsavgcf_conservative_0,NH3,1.3664043402738413e-11,2050
6686,Native,CASO_naturalgas_ccccsavgcf_conservative_0,NOx,5.727586742975624e-12,2050
6687,Native,CASO_naturalgas_ccccsavgcf_conservative_0,PM2_5,5.050684124167598e-11,2050
6688,Native,CASO_naturalgas_ccccsavgcf_conservative_0,SOx,8.383963355948943e-13,2050
6689,Native,CASO_naturalgas_ccccsavgcf_conservative_0,VOC,5.831671246452899e-13,2050
6690,Native,CASO_naturalgas_ctavgcf_moderate_0,NH3,2.0454701643997948e-11,2050
6691,Native,CASO_naturalgas_ctavgcf_moderate_0,NOx,1.3436113354963368e-11,2050
6692,Native,CASO_naturalgas_ctavgcf_moderate_0,PM2_5,2.7341855717782736e-11,2050
6693,Native,CASO_naturalgas_ctavgcf_moderate_0,SOx,5.508739181426995e-13,2050
6694,Native,CASO_naturalgas_ctavgcf_moderate_0,VOC,5.647372981883945e-13,2050
6695,Native,CASO_onshore_wind_turbine_1,NH3,0.0,2050
6696,Native,CASO_onshore_wind_turbine_1,NOx,0.0,2050
6697,Native,CASO_onshore_wind_turbine_1,PM2_5,0.0,2050
6698,Native,CASO_onshore_wind_turbine_1,SOx,0.0,2050
6699,Native,CASO_onshore_wind_turbine_1,VOC,0.0,2050
6700,Native,CASO_petroleum_liquids_1,NH3,9.549106349437736e-11,2050
6701,Native,CASO_petroleum_liquids_1,NOx,2.882937339616551e-11,2050
6702,Native,CASO_petroleum_liquids_1,PM2_5,6.254404290317105e-10,2050
6703,Native,CASO_petroleum_liquids_1,SOx,2.716358787280734e-12,2050
6704,Native,CASO_petroleum_liquids_1,VOC,3.2187243705569612e-12,2050
6705,Native,CASO_small_hydroelectric_1,NH3,0.0,2050
6706,Native,CASO_small_hydroelectric_1,NOx,0.0,2050
6707,Native,CASO_small_hydroelectric_1,PM2_5,0.0,2050
6708,Native,CASO_small_hydroelectric_1,SOx,0.0,2050
6709,Native,CASO_small_hydroelectric_1,VOC,0.0,2050
6710,Native,CASO_solar_photovoltaic_1,NH3,0.0,2050
6711,Native,CASO_solar_photovoltaic_1,NOx,0.0,2050
6712,Native,CASO_solar_photovoltaic_1,PM2_5,0.0,2050
6713,Native,CASO_solar_photovoltaic_1,SOx,0.0,2050
6714,Native,CASO_solar_photovoltaic_1,VOC,0.0,2050
6715,Native,FRCC_biomass_1,NH3,9.190217501940545e-12,2050
6716,Native,FRCC_biomass_1,NOx,5.122461824412723e-12,2050
6717,Native,FRCC_biomass_1,PM2_5,4.674696033620198e-12,2050
6718,Native,FRCC_biomass_1,SOx,1.134096932002037e-12,2050
6719,Native,FRCC_biomass_1,VOC,9.767058427199559e-14,2050
6720,Native,FRCC_biomass_2,NH3,8.796232759719585e-12,2050
6721,Native,FRCC_biomass_2,NOx,8.864708449395087e-12,2050
6722,Native,FRCC_biomass_2,PM2_5,4.791324441637462e-12,2050
6723,Native,FRCC_biomass_2,SOx,1.5701596277893524e-12,2050
6724,Native,FRCC_biomass_2,VOC,1.1937455930807534e-13,2050
6725,Native,FRCC_conventional_hydroelectric_1,NH3,0.0,2050
6726,Native,FRCC_conventional_hydroelectric_1,NOx,0.0,2050
6727,Native,FRCC_conventional_hydroelectric_1,PM2_5,0.0,2050
6728,Native,FRCC_conventional_hydroelectric_1,SOx,0.0,2050
6729,Native,FRCC_conventional_hydroelectric_1,VOC,0.0,2050
