,Race,Cluster,Pollutant,Exposure,year
2625,Black,FRCC_natural_gas_fired_combined_cycle_2,NH3,1.7033376364360657e-11,2040
2626,Black,FRCC_natural_gas_fired_combined_cycle_2,NOx,2.456951553960053e-12,2040
2627,Black,FRCC_natural_gas_fired_combined_cycle_2,PM2_5,3.68502568791475e-11,2040
2628,Black,FRCC_natural_gas_fired_combined_cycle_2,SOx,6.051614363619895e-13,2040
2629,Black,FRCC_natural_gas_fired_combined_cycle_2,VOC,3.959947705016146e-13,2040
2630,Black,FRCC_natural_gas_fired_combustion_turbine_1,NH3,3.379518873434271e-11,2040
2631,Black,FRCC_natural_gas_fired_combustion_turbine_1,NOx,1.6085584381375095e-11,2040
2632,Black,FRCC_natural_gas_fired_combustion_turbine_1,PM2_5,6.327394094470409e-11,2040
2633,Black,FRCC_natural_gas_fired_combustion_turbine_1,SOx,6.087388796045075e-12,2040
2634,Black,FRCC_natural_gas_fired_combustion_turbine_1,VOC,1.4458096213496262e-12,2040
2635,Black,FRCC_natural_gas_fired_combustion_turbine_2,NH3,1.7300209564293572e-11,2040
2636,Black,FRCC_natural_gas_fired_combustion_turbine_2,NOx,1.3081574256740712e-11,2040
2637,Black,FRCC_natural_gas_fired_combustion_turbine_2,PM2_5,3.315356725995783e-11,2040
2638,Black,FRCC_natural_gas_fired_combustion_turbine_2,SOx,9.856330054004544e-13,2040
2639,Black,FRCC_natural_gas_fired_combustion_turbine_2,VOC,8.053945013236147e-13,2040
2640,Black,FRCC_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
2641,Black,FRCC_natural_gas_internal_combustion_engine_1,NOx,1.6482407855722882e-10,2040
2642,Black,FRCC_natural_gas_internal_combustion_engine_1,PM2_5,7.381906928797197e-10,2040
2643,Black,FRCC_natural_gas_internal_combustion_engine_1,SOx,9.15541596770828e-12,2040
2644,Black,FRCC_natural_gas_internal_combustion_engine_1,VOC,2.106251106989688e-11,2040
2645,Black,FRCC_natural_gas_steam_turbine_1,NH3,7.710821538389389e-12,2040
2646,Black,FRCC_natural_gas_steam_turbine_1,NOx,1.0126600700373668e-11,2040
2647,Black,FRCC_natural_gas_steam_turbine_1,PM2_5,1.002983906023098e-10,2040
2648,Black,FRCC_natural_gas_steam_turbine_1,SOx,1.6279581441377324e-11,2040
2649,Black,FRCC_natural_gas_steam_turbine_1,VOC,1.9798917738041482e-12,2040
2650,Black,FRCC_naturalgas_ccavgcf_moderate_0,NH3,3.860499327963334e-10,2040
2651,Black,FRCC_naturalgas_ccavgcf_moderate_0,NOx,1.4193233162846624e-10,2040
2652,Black,FRCC_naturalgas_ccavgcf_moderate_0,PM2_5,1.1373110252507162e-09,2040
2653,Black,FRCC_naturalgas_ccavgcf_moderate_0,SOx,1.845822312269958e-11,2040
2654,Black,FRCC_naturalgas_ccavgcf_moderate_0,VOC,1.1191551182705742e-11,2040
2655,Black,FRCC_naturalgas_ccccsavgcf_conservative_0,NH3,4.3460966864857516e-10,2040
2656,Black,FRCC_naturalgas_ccccsavgcf_conservative_0,NOx,1.5978545570633893e-10,2040
2657,Black,FRCC_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.2803690161589469e-09,2040
2658,Black,FRCC_naturalgas_ccccsavgcf_conservative_0,SOx,2.0780012219246543e-11,2040
2659,Black,FRCC_naturalgas_ccccsavgcf_conservative_0,VOC,1.259929349503423e-11,2040
2660,Black,FRCC_naturalgas_ctavgcf_moderate_0,NH3,6.505988717234663e-10,2040
2661,Black,FRCC_naturalgas_ctavgcf_moderate_0,NOx,3.7644341057806094e-10,2040
2662,Black,FRCC_naturalgas_ctavgcf_moderate_0,PM2_5,6.961028271131957e-10,2040
2663,Black,FRCC_naturalgas_ctavgcf_moderate_0,SOx,1.371226201310739e-11,2040
2664,Black,FRCC_naturalgas_ctavgcf_moderate_0,VOC,1.2255332475127313e-11,2040
2665,Black,FRCC_nuclear_1,NH3,0.0,2040
2666,Black,FRCC_nuclear_1,NOx,0.0,2040
2667,Black,FRCC_nuclear_1,PM2_5,0.0,2040
2668,Black,FRCC_nuclear_1,SOx,0.0,2040
2669,Black,FRCC_nuclear_1,VOC,0.0,2040
2670,Black,FRCC_petroleum_liquids_1,NH3,3.774952619370772e-11,2040
2671,Black,FRCC_petroleum_liquids_1,NOx,7.238291795032396e-12,2040
2672,Black,FRCC_petroleum_liquids_1,PM2_5,6.035427938132076e-11,2040
2673,Black,FRCC_petroleum_liquids_1,SOx,2.2563518671653698e-12,2040
2674,Black,FRCC_petroleum_liquids_1,VOC,2.139972487537496e-13,2040
2675,Black,FRCC_solar_photovoltaic_1,NH3,0.0,2040
2676,Black,FRCC_solar_photovoltaic_1,NOx,0.0,2040
2677,Black,FRCC_solar_photovoltaic_1,PM2_5,0.0,2040
2678,Black,FRCC_solar_photovoltaic_1,SOx,0.0,2040
2679,Black,FRCC_solar_photovoltaic_1,VOC,0.0,2040
2680,Black,ISNE_biomass_1,NH3,1.7047316925580425e-12,2040
2681,Black,ISNE_biomass_1,NOx,1.9488564726076485e-12,2040
2682,Black,ISNE_biomass_1,PM2_5,3.668197794142396e-12,2040
2683,Black,ISNE_biomass_1,SOx,1.0372961800218747e-11,2040
2684,Black,ISNE_biomass_1,VOC,5.3010458401569264e-14,2040
2685,Black,ISNE_biomass_2,NH3,1.0396978877950792e-11,2040
2686,Black,ISNE_biomass_2,NOx,7.125347170545637e-12,2040
2687,Black,ISNE_biomass_2,PM2_5,2.4707577995881593e-11,2040
2688,Black,ISNE_biomass_2,SOx,3.3734006067067935e-11,2040
2689,Black,ISNE_biomass_2,VOC,2.6148353920193576e-13,2040
2690,Black,ISNE_conventional_hydroelectric_1,NH3,0.0,2040
2691,Black,ISNE_conventional_hydroelectric_1,NOx,0.0,2040
2692,Black,ISNE_conventional_hydroelectric_1,PM2_5,0.0,2040
2693,Black,ISNE_conventional_hydroelectric_1,SOx,0.0,2040
2694,Black,ISNE_conventional_hydroelectric_1,VOC,0.0,2040
2695,Black,ISNE_hydroelectric_pumped_storage_1,NH3,0.0,2040
2696,Black,ISNE_hydroelectric_pumped_storage_1,NOx,0.0,2040
2697,Black,ISNE_hydroelectric_pumped_storage_1,PM2_5,0.0,2040
2698,Black,ISNE_hydroelectric_pumped_storage_1,SOx,0.0,2040
2699,Black,ISNE_hydroelectric_pumped_storage_1,VOC,0.0,2040
2700,Black,ISNE_natural_gas_fired_combined_cycle_1,NH3,1.8364305214828417e-11,2040
2701,Black,ISNE_natural_gas_fired_combined_cycle_1,NOx,7.28559968693019e-12,2040
2702,Black,ISNE_natural_gas_fired_combined_cycle_1,PM2_5,3.2111722320236446e-11,2040
2703,Black,ISNE_natural_gas_fired_combined_cycle_1,SOx,2.109585938623996e-12,2040
2704,Black,ISNE_natural_gas_fired_combined_cycle_1,VOC,6.602846573923972e-13,2040
2705,Black,ISNE_natural_gas_fired_combined_cycle_2,NH3,1.1249506523124703e-11,2040
2706,Black,ISNE_natural_gas_fired_combined_cycle_2,NOx,2.6563856118906616e-12,2040
2707,Black,ISNE_natural_gas_fired_combined_cycle_2,PM2_5,1.573853270161159e-11,2040
2708,Black,ISNE_natural_gas_fired_combined_cycle_2,SOx,3.2171634687310227e-13,2040
2709,Black,ISNE_natural_gas_fired_combined_cycle_2,VOC,2.5233562334106213e-13,2040
2710,Black,ISNE_natural_gas_fired_combustion_turbine_1,NH3,3.51707232843084e-11,2040
2711,Black,ISNE_natural_gas_fired_combustion_turbine_1,NOx,1.6653274436149992e-11,2040
2712,Black,ISNE_natural_gas_fired_combustion_turbine_1,PM2_5,7.919446968342676e-11,2040
2713,Black,ISNE_natural_gas_fired_combustion_turbine_1,SOx,4.849591996120599e-13,2040
2714,Black,ISNE_natural_gas_fired_combustion_turbine_1,VOC,6.757678874154153e-13,2040
2715,Black,ISNE_natural_gas_fired_combustion_turbine_2,NH3,6.791122715808252e-12,2040
2716,Black,ISNE_natural_gas_fired_combustion_turbine_2,NOx,3.0024362267705665e-12,2040
2717,Black,ISNE_natural_gas_fired_combustion_turbine_2,PM2_5,1.306074256624785e-11,2040
2718,Black,ISNE_natural_gas_fired_combustion_turbine_2,SOx,2.9556938901808253e-13,2040
2719,Black,ISNE_natural_gas_fired_combustion_turbine_2,VOC,1.9166494046337367e-13,2040
2720,Black,ISNE_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
2721,Black,ISNE_natural_gas_internal_combustion_engine_1,NOx,9.302895483688896e-11,2040
2722,Black,ISNE_natural_gas_internal_combustion_engine_1,PM2_5,7.009188152592112e-10,2040
2723,Black,ISNE_natural_gas_internal_combustion_engine_1,SOx,5.741572998690874e-12,2040
2724,Black,ISNE_natural_gas_internal_combustion_engine_1,VOC,8.117960332743591e-12,2040
2725,Black,ISNE_natural_gas_steam_turbine_1,NH3,1.178874011883598e-11,2040
2726,Black,ISNE_natural_gas_steam_turbine_1,NOx,2.1525137847903845e-11,2040
2727,Black,ISNE_natural_gas_steam_turbine_1,PM2_5,1.751923275906047e-10,2040
2728,Black,ISNE_natural_gas_steam_turbine_1,SOx,1.5796628530499657e-11,2040
2729,Black,ISNE_natural_gas_steam_turbine_1,VOC,1.6829353541515066e-12,2040
2730,Black,ISNE_naturalgas_ccavgcf_moderate_0,NH3,3.860499327963334e-10,2040
2731,Black,ISNE_naturalgas_ccavgcf_moderate_0,NOx,1.4193233162846624e-10,2040
2732,Black,ISNE_naturalgas_ccavgcf_moderate_0,PM2_5,1.1373110252507162e-09,2040
2733,Black,ISNE_naturalgas_ccavgcf_moderate_0,SOx,1.845822312269958e-11,2040
2734,Black,ISNE_naturalgas_ccavgcf_moderate_0,VOC,1.1191551182705742e-11,2040
2735,Black,ISNE_naturalgas_ctavgcf_moderate_0,NH3,6.505988717234663e-10,2040
2736,Black,ISNE_naturalgas_ctavgcf_moderate_0,NOx,3.7644341057806094e-10,2040
2737,Black,ISNE_naturalgas_ctavgcf_moderate_0,PM2_5,6.961028271131957e-10,2040
2738,Black,ISNE_naturalgas_ctavgcf_moderate_0,SOx,1.371226201310739e-11,2040
2739,Black,ISNE_naturalgas_ctavgcf_moderate_0,VOC,1.2255332475127313e-11,2040
2740,Black,ISNE_nuclear_1,NH3,0.0,2040
2741,Black,ISNE_nuclear_1,NOx,0.0,2040
2742,Black,ISNE_nuclear_1,PM2_5,0.0,2040
2743,Black,ISNE_nuclear_1,SOx,0.0,2040
2744,Black,ISNE_nuclear_1,VOC,0.0,2040
2745,Black,ISNE_offshore_wind_turbine_1,NH3,0.0,2040
2746,Black,ISNE_offshore_wind_turbine_1,NOx,0.0,2040
2747,Black,ISNE_offshore_wind_turbine_1,PM2_5,0.0,2040
2748,Black,ISNE_offshore_wind_turbine_1,SOx,0.0,2040
2749,Black,ISNE_offshore_wind_turbine_1,VOC,0.0,2040
2750,Black,ISNE_onshore_wind_turbine_1,NH3,0.0,2040
2751,Black,ISNE_onshore_wind_turbine_1,NOx,0.0,2040
2752,Black,ISNE_onshore_wind_turbine_1,PM2_5,0.0,2040
2753,Black,ISNE_onshore_wind_turbine_1,SOx,0.0,2040
2754,Black,ISNE_onshore_wind_turbine_1,VOC,0.0,2040
2755,Black,ISNE_petroleum_liquids_1,NH3,5.955806407580904e-11,2040
2756,Black,ISNE_petroleum_liquids_1,NOx,4.304349322313294e-11,2040
2757,Black,ISNE_petroleum_liquids_1,PM2_5,1.393541851547176e-10,2040
2758,Black,ISNE_petroleum_liquids_1,SOx,1.6517728599791117e-12,2040
2759,Black,ISNE_petroleum_liquids_1,VOC,6.169545073626713e-13,2040
2760,Black,ISNE_small_hydroelectric_1,NH3,0.0,2040
2761,Black,ISNE_small_hydroelectric_1,NOx,0.0,2040
2762,Black,ISNE_small_hydroelectric_1,PM2_5,0.0,2040
2763,Black,ISNE_small_hydroelectric_1,SOx,0.0,2040
2764,Black,ISNE_small_hydroelectric_1,VOC,0.0,2040
2765,Black,ISNE_solar_photovoltaic_1,NH3,0.0,2040
2766,Black,ISNE_solar_photovoltaic_1,NOx,0.0,2040
2767,Black,ISNE_solar_photovoltaic_1,PM2_5,0.0,2040
2768,Black,ISNE_solar_photovoltaic_1,SOx,0.0,2040
2769,Black,ISNE_solar_photovoltaic_1,VOC,0.0,2040
2770,Black,MISC_biomass_1,NH3,2.298030255996354e-11,2040
2771,Black,MISC_biomass_1,NOx,5.688971150729246e-11,2040
2772,Black,MISC_biomass_1,PM2_5,5.0140804282192575e-11,2040
2773,Black,MISC_biomass_1,SOx,1.4224618925081444e-10,2040
2774,Black,MISC_biomass_1,VOC,7.427347545210726e-13,2040
2775,Black,MISC_biomass_2,NH3,6.029406964035451e-11,2040
2776,Black,MISC_biomass_2,NOx,1.1586024583844757e-10,2040
2777,Black,MISC_biomass_2,PM2_5,1.8716863589364996e-10,2040
2778,Black,MISC_biomass_2,SOx,1.558384016692935e-10,2040
2779,Black,MISC_biomass_2,VOC,2.5184160127201514e-12,2040
2780,Black,MISC_conventional_hydroelectric_1,NH3,0.0,2040
2781,Black,MISC_conventional_hydroelectric_1,NOx,0.0,2040
2782,Black,MISC_conventional_hydroelectric_1,PM2_5,0.0,2040
2783,Black,MISC_conventional_hydroelectric_1,SOx,0.0,2040
2784,Black,MISC_conventional_hydroelectric_1,VOC,0.0,2040
2785,Black,MISC_conventional_steam_coal_1,NH3,1.277315496279473e-12,2040
2786,Black,MISC_conventional_steam_coal_1,NOx,1.0313645625155489e-10,2040
2787,Black,MISC_conventional_steam_coal_1,PM2_5,3.0523292011675766e-11,2040
2788,Black,MISC_conventional_steam_coal_1,SOx,1.8714080042037904e-10,2040
2789,Black,MISC_conventional_steam_coal_1,VOC,3.249471689197641e-13,2040
2790,Black,MISC_conventional_steam_coal_2,NH3,7.774636357914651e-13,2040
2791,Black,MISC_conventional_steam_coal_2,NOx,5.959400327889372e-11,2040
2792,Black,MISC_conventional_steam_coal_2,PM2_5,1.9487210698439596e-11,2040
2793,Black,MISC_conventional_steam_coal_2,SOx,2.6815173148568643e-10,2040
2794,Black,MISC_conventional_steam_coal_2,VOC,2.7881008756301214e-13,2040
2795,Black,MISC_hydroelectric_pumped_storage_1,NH3,0.0,2040
2796,Black,MISC_hydroelectric_pumped_storage_1,NOx,0.0,2040
2797,Black,MISC_hydroelectric_pumped_storage_1,PM2_5,0.0,2040
2798,Black,MISC_hydroelectric_pumped_storage_1,SOx,0.0,2040
2799,Black,MISC_hydroelectric_pumped_storage_1,VOC,0.0,2040
2800,Black,MISC_natural_gas_fired_combined_cycle_1,NH3,9.25203258572325e-12,2040
2801,Black,MISC_natural_gas_fired_combined_cycle_1,NOx,4.688520658395475e-12,2040
2802,Black,MISC_natural_gas_fired_combined_cycle_1,PM2_5,1.1174875919923277e-11,2040
2803,Black,MISC_natural_gas_fired_combined_cycle_1,SOx,4.1933963083036336e-13,2040
2804,Black,MISC_natural_gas_fired_combined_cycle_1,VOC,2.357367951282125e-13,2040
2805,Black,MISC_natural_gas_fired_combined_cycle_2,NH3,8.621395282064512e-12,2040
2806,Black,MISC_natural_gas_fired_combined_cycle_2,NOx,8.311317686714736e-12,2040
2807,Black,MISC_natural_gas_fired_combined_cycle_2,PM2_5,3.4142448480748754e-11,2040
2808,Black,MISC_natural_gas_fired_combined_cycle_2,SOx,7.881760014234618e-13,2040
2809,Black,MISC_natural_gas_fired_combined_cycle_2,VOC,2.743959921641304e-13,2040
2810,Black,MISC_natural_gas_fired_combustion_turbine_1,NH3,1.0238623924429235e-11,2040
2811,Black,MISC_natural_gas_fired_combustion_turbine_1,NOx,1.9908894388141588e-11,2040
2812,Black,MISC_natural_gas_fired_combustion_turbine_1,PM2_5,1.6080140302651163e-11,2040
2813,Black,MISC_natural_gas_fired_combustion_turbine_1,SOx,6.818821125029335e-13,2040
2814,Black,MISC_natural_gas_fired_combustion_turbine_1,VOC,4.4804210701492546e-13,2040
2815,Black,MISC_natural_gas_fired_combustion_turbine_2,NH3,1.75363384353731e-11,2040
2816,Black,MISC_natural_gas_fired_combustion_turbine_2,NOx,3.6711158152903255e-11,2040
2817,Black,MISC_natural_gas_fired_combustion_turbine_2,PM2_5,4.0830171224228086e-11,2040
2818,Black,MISC_natural_gas_fired_combustion_turbine_2,SOx,6.600075731118447e-13,2040
2819,Black,MISC_natural_gas_fired_combustion_turbine_2,VOC,7.339553123497052e-13,2040
2820,Black,MISC_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
2821,Black,MISC_natural_gas_internal_combustion_engine_1,NOx,1.7296357728651728e-10,2040
2822,Black,MISC_natural_gas_internal_combustion_engine_1,PM2_5,3.3654372340098295e-10,2040
2823,Black,MISC_natural_gas_internal_combustion_engine_1,SOx,9.82438631295148e-12,2040
2824,Black,MISC_natural_gas_internal_combustion_engine_1,VOC,5.971258108720938e-12,2040
2825,Black,MISC_natural_gas_steam_turbine_1,NH3,1.0377258974416207e-11,2040
2826,Black,MISC_natural_gas_steam_turbine_1,NOx,4.63264765687347e-11,2040
2827,Black,MISC_natural_gas_steam_turbine_1,PM2_5,1.2010870731945438e-10,2040
2828,Black,MISC_natural_gas_steam_turbine_1,SOx,1.3275941933866288e-11,2040
2829,Black,MISC_natural_gas_steam_turbine_1,VOC,2.2445082596403606e-12,2040
2830,Black,MISC_naturalgas_ccavgcf_moderate_0,NH3,3.860499327963334e-10,2040
2831,Black,MISC_naturalgas_ccavgcf_moderate_0,NOx,1.4193233162846624e-10,2040
2832,Black,MISC_naturalgas_ccavgcf_moderate_0,PM2_5,1.1373110252507162e-09,2040
2833,Black,MISC_naturalgas_ccavgcf_moderate_0,SOx,1.845822312269958e-11,2040
2834,Black,MISC_naturalgas_ccavgcf_moderate_0,VOC,1.1191551182705742e-11,2040
2835,Black,MISC_naturalgas_ccccsavgcf_conservative_0,NH3,4.3460966864857516e-10,2040
2836,Black,MISC_naturalgas_ccccsavgcf_conservative_0,NOx,1.5978545570633893e-10,2040
2837,Black,MISC_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.2803690161589469e-09,2040
2838,Black,MISC_naturalgas_ccccsavgcf_conservative_0,SOx,2.0780012219246543e-11,2040
2839,Black,MISC_naturalgas_ccccsavgcf_conservative_0,VOC,1.259929349503423e-11,2040
2840,Black,MISC_naturalgas_ctavgcf_moderate_0,NH3,6.505988717234663e-10,2040
2841,Black,MISC_naturalgas_ctavgcf_moderate_0,NOx,3.7644341057806094e-10,2040
2842,Black,MISC_naturalgas_ctavgcf_moderate_0,PM2_5,6.961028271131957e-10,2040
2843,Black,MISC_naturalgas_ctavgcf_moderate_0,SOx,1.371226201310739e-11,2040
2844,Black,MISC_naturalgas_ctavgcf_moderate_0,VOC,1.2255332475127313e-11,2040
2845,Black,MISC_nuclear_1,NH3,0.0,2040
2846,Black,MISC_nuclear_1,NOx,0.0,2040
2847,Black,MISC_nuclear_1,PM2_5,0.0,2040
2848,Black,MISC_nuclear_1,SOx,0.0,2040
2849,Black,MISC_nuclear_1,VOC,0.0,2040
2850,Black,MISC_onshore_wind_turbine_1,NH3,0.0,2040
2851,Black,MISC_onshore_wind_turbine_1,NOx,0.0,2040
2852,Black,MISC_onshore_wind_turbine_1,PM2_5,0.0,2040
2853,Black,MISC_onshore_wind_turbine_1,SOx,0.0,2040
2854,Black,MISC_onshore_wind_turbine_1,VOC,0.0,2040
2855,Black,MISC_petroleum_liquids_1,NH3,3.404628719800428e-11,2040
2856,Black,MISC_petroleum_liquids_1,NOx,1.7163655389072507e-11,2040
2857,Black,MISC_petroleum_liquids_1,PM2_5,4.8329917975557234e-11,2040
2858,Black,MISC_petroleum_liquids_1,SOx,1.7093819901122643e-12,2040
2859,Black,MISC_petroleum_liquids_1,VOC,1.3556647951104258e-13,2040
2860,Black,MISC_small_hydroelectric_1,NH3,0.0,2040
2861,Black,MISC_small_hydroelectric_1,NOx,0.0,2040
2862,Black,MISC_small_hydroelectric_1,PM2_5,0.0,2040
2863,Black,MISC_small_hydroelectric_1,SOx,0.0,2040
2864,Black,MISC_small_hydroelectric_1,VOC,0.0,2040
2865,Black,MISC_solar_photovoltaic_1,NH3,0.0,2040
2866,Black,MISC_solar_photovoltaic_1,NOx,0.0,2040
2867,Black,MISC_solar_photovoltaic_1,PM2_5,0.0,2040
2868,Black,MISC_solar_photovoltaic_1,SOx,0.0,2040
2869,Black,MISC_solar_photovoltaic_1,VOC,0.0,2040
2870,Black,MISE_biomass_1,NH3,2.937337586604099e-11,2040
2871,Black,MISE_biomass_1,NOx,3.531738096890952e-11,2040
2872,Black,MISE_biomass_1,PM2_5,6.868739239309682e-11,2040
2873,Black,MISE_biomass_1,SOx,6.933825243351726e-11,2040
2874,Black,MISE_biomass_1,VOC,7.338519546297437e-13,2040
2875,Black,MISE_biomass_2,NH3,4.0688086502507625e-12,2040
2876,Black,MISE_biomass_2,NOx,4.824494126581462e-11,2040
2877,Black,MISE_biomass_2,PM2_5,2.2044045071722367e-11,2040
2878,Black,MISE_biomass_2,SOx,3.760979788284911e-11,2040
2879,Black,MISE_biomass_2,VOC,2.673629155498211e-12,2040
2880,Black,MISE_conventional_steam_coal_1,NH3,4.573007217843146e-13,2040
2881,Black,MISE_conventional_steam_coal_1,NOx,9.987962751039313e-12,2040
2882,Black,MISE_conventional_steam_coal_1,PM2_5,4.392688290779813e-12,2040
2883,Black,MISE_conventional_steam_coal_1,SOx,4.50294930938144e-11,2040
2884,Black,MISE_conventional_steam_coal_1,VOC,6.309688059055773e-14,2040
2885,Black,MISE_hydroelectric_pumped_storage_1,NH3,0.0,2040
2886,Black,MISE_hydroelectric_pumped_storage_1,NOx,0.0,2040
2887,Black,MISE_hydroelectric_pumped_storage_1,PM2_5,0.0,2040
2888,Black,MISE_hydroelectric_pumped_storage_1,SOx,0.0,2040
2889,Black,MISE_hydroelectric_pumped_storage_1,VOC,0.0,2040
2890,Black,MISE_natural_gas_fired_combined_cycle_1,NH3,6.198003659974914e-12,2040
2891,Black,MISE_natural_gas_fired_combined_cycle_1,NOx,1.453149965545902e-11,2040
2892,Black,MISE_natural_gas_fired_combined_cycle_1,PM2_5,2.8887993160077202e-11,2040
2893,Black,MISE_natural_gas_fired_combined_cycle_1,SOx,3.178086649620746e-13,2040
2894,Black,MISE_natural_gas_fired_combined_cycle_1,VOC,8.994511307376275e-14,2040
2895,Black,MISE_natural_gas_fired_combined_cycle_2,NH3,1.240649902358852e-11,2040
2896,Black,MISE_natural_gas_fired_combined_cycle_2,NOx,2.468045803698059e-11,2040
2897,Black,MISE_natural_gas_fired_combined_cycle_2,PM2_5,3.052663378389406e-11,2040
2898,Black,MISE_natural_gas_fired_combined_cycle_2,SOx,5.475023398415322e-13,2040
2899,Black,MISE_natural_gas_fired_combined_cycle_2,VOC,7.88017465414283e-13,2040
2900,Black,MISE_natural_gas_fired_combustion_turbine_1,NH3,2.530945863317816e-11,2040
2901,Black,MISE_natural_gas_fired_combustion_turbine_1,NOx,1.549294652528312e-11,2040
2902,Black,MISE_natural_gas_fired_combustion_turbine_1,PM2_5,3.041983516666926e-11,2040
2903,Black,MISE_natural_gas_fired_combustion_turbine_1,SOx,3.8301968270118603e-13,2040
2904,Black,MISE_natural_gas_fired_combustion_turbine_1,VOC,3.18127490891345e-13,2040
2905,Black,MISE_natural_gas_fired_combustion_turbine_2,NH3,4.855322756258994e-12,2040
2906,Black,MISE_natural_gas_fired_combustion_turbine_2,NOx,5.615116469319503e-12,2040
2907,Black,MISE_natural_gas_fired_combustion_turbine_2,PM2_5,8.443919764157582e-12,2040
2908,Black,MISE_natural_gas_fired_combustion_turbine_2,SOx,2.489920560843321e-13,2040
2909,Black,MISE_natural_gas_fired_combustion_turbine_2,VOC,1.3138556138815442e-13,2040
2910,Black,MISE_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
2911,Black,MISE_natural_gas_internal_combustion_engine_1,NOx,1.803317164781314e-10,2040
2912,Black,MISE_natural_gas_internal_combustion_engine_1,PM2_5,4.5103760176166996e-10,2040
2913,Black,MISE_natural_gas_internal_combustion_engine_1,SOx,6.969176071374216e-12,2040
2914,Black,MISE_natural_gas_internal_combustion_engine_1,VOC,8.574372079621731e-12,2040
2915,Black,MISE_natural_gas_steam_turbine_1,NH3,5.977657138082071e-12,2040
2916,Black,MISE_natural_gas_steam_turbine_1,NOx,4.197186199950446e-11,2040
2917,Black,MISE_natural_gas_steam_turbine_1,PM2_5,1.0187881958892239e-10,2040
2918,Black,MISE_natural_gas_steam_turbine_1,SOx,1.1718427436824912e-11,2040
2919,Black,MISE_natural_gas_steam_turbine_1,VOC,2.047843296881095e-12,2040
2920,Black,MISE_naturalgas_ccavgcf_moderate_0,NH3,3.860499327963334e-10,2040
2921,Black,MISE_naturalgas_ccavgcf_moderate_0,NOx,1.4193233162846624e-10,2040
2922,Black,MISE_naturalgas_ccavgcf_moderate_0,PM2_5,1.1373110252507162e-09,2040
2923,Black,MISE_naturalgas_ccavgcf_moderate_0,SOx,1.845822312269958e-11,2040
2924,Black,MISE_naturalgas_ccavgcf_moderate_0,VOC,1.1191551182705742e-11,2040
2925,Black,MISE_naturalgas_ccccsavgcf_conservative_0,NH3,4.3460966864857516e-10,2040
2926,Black,MISE_naturalgas_ccccsavgcf_conservative_0,NOx,1.5978545570633893e-10,2040
2927,Black,MISE_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.2803690161589469e-09,2040
2928,Black,MISE_naturalgas_ccccsavgcf_conservative_0,SOx,2.0780012219246543e-11,2040
2929,Black,MISE_naturalgas_ccccsavgcf_conservative_0,VOC,1.259929349503423e-11,2040
2930,Black,MISE_naturalgas_ctavgcf_moderate_0,NH3,6.505988717234663e-10,2040
2931,Black,MISE_naturalgas_ctavgcf_moderate_0,NOx,3.7644341057806094e-10,2040
2932,Black,MISE_naturalgas_ctavgcf_moderate_0,PM2_5,6.961028271131957e-10,2040
2933,Black,MISE_naturalgas_ctavgcf_moderate_0,SOx,1.371226201310739e-11,2040
2934,Black,MISE_naturalgas_ctavgcf_moderate_0,VOC,1.2255332475127313e-11,2040
2935,Black,MISE_nuclear_1,NH3,0.0,2040
2936,Black,MISE_nuclear_1,NOx,0.0,2040
2937,Black,MISE_nuclear_1,PM2_5,0.0,2040
2938,Black,MISE_nuclear_1,SOx,0.0,2040
2939,Black,MISE_nuclear_1,VOC,0.0,2040
2940,Black,MISE_onshore_wind_turbine_1,NH3,0.0,2040
2941,Black,MISE_onshore_wind_turbine_1,NOx,0.0,2040
2942,Black,MISE_onshore_wind_turbine_1,PM2_5,0.0,2040
2943,Black,MISE_onshore_wind_turbine_1,SOx,0.0,2040
2944,Black,MISE_onshore_wind_turbine_1,VOC,0.0,2040
2945,Black,MISE_petroleum_liquids_1,NH3,9.193593651495438e-11,2040
2946,Black,MISE_petroleum_liquids_1,NOx,1.9767546746284625e-11,2040
2947,Black,MISE_petroleum_liquids_1,PM2_5,1.080108620042218e-10,2040
2948,Black,MISE_petroleum_liquids_1,SOx,1.436959293117033e-12,2040
2949,Black,MISE_petroleum_liquids_1,VOC,2.2582623715192125e-13,2040
2950,Black,MISE_small_hydroelectric_1,NH3,0.0,2040
2951,Black,MISE_small_hydroelectric_1,NOx,0.0,2040
2952,Black,MISE_small_hydroelectric_1,PM2_5,0.0,2040
2953,Black,MISE_small_hydroelectric_1,SOx,0.0,2040
2954,Black,MISE_small_hydroelectric_1,VOC,0.0,2040
2955,Black,MISE_solar_photovoltaic_1,NH3,0.0,2040
2956,Black,MISE_solar_photovoltaic_1,NOx,0.0,2040
2957,Black,MISE_solar_photovoltaic_1,PM2_5,0.0,2040
2958,Black,MISE_solar_photovoltaic_1,SOx,0.0,2040
2959,Black,MISE_solar_photovoltaic_1,VOC,0.0,2040
2960,Black,MISS_biomass_1,NH3,4.963181249488936e-11,2040
